Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:1901265	nucleoside phosphate binding	MOLECULAR_FUNCTION	0.012086314490474797	6.109341781200402E-5	80	3198	534	35209
[OVER]	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MOLECULAR_FUNCTION	0.012086314490474797	6.008365530619426E-5	24	596	590	37811
[OVER]	GO:0000166	nucleotide binding	MOLECULAR_FUNCTION	0.012086314490474797	6.109341781200402E-5	80	3198	534	35209
[OVER]	GO:0044260	cellular macromolecule metabolic process	BIOLOGICAL_PROCESS	0.012155237446980629	6.290470697077471E-5	141	6456	473	31951
[OVER]	GO:0010556	regulation of macromolecule biosynthetic process	BIOLOGICAL_PROCESS	0.012480527209582221	6.646079994650374E-5	58	2113	556	36294
[OVER]	GO:0032559	adenyl ribonucleotide binding	MOLECULAR_FUNCTION	0.012480527209582221	6.759221620305692E-5	68	2604	546	35803
[OVER]	GO:0016021	integral component of membrane	CELLULAR_COMPONENT	0.013801860616719388	7.776304486736467E-5	136	6209	478	32198
[OVER]	GO:0030554	adenyl nucleotide binding	MOLECULAR_FUNCTION	0.013801860616719388	7.807045962038888E-5	68	2617	546	35790
[OVER]	GO:0031326	regulation of cellular biosynthetic process	BIOLOGICAL_PROCESS	0.014535745042948358	8.397108702148529E-5	58	2132	556	36275
[OVER]	GO:0060255	regulation of macromolecule metabolic process	BIOLOGICAL_PROCESS	0.015273972570065105	9.007397471815984E-5	69	2680	545	35727
[OVER]	GO:0009889	regulation of biosynthetic process	BIOLOGICAL_PROCESS	0.015377397557455975	9.253458633683941E-5	58	2140	556	36267
[OVER]	GO:0016798	hydrolase activity, acting on glycosyl bonds	MOLECULAR_FUNCTION	0.018658180402006935	1.1452246967172387E-4	19	431	595	37976
[OVER]	GO:0009628	response to abiotic stimulus	BIOLOGICAL_PROCESS	0.020478888947782475	1.2816250153865552E-4	23	588	591	37819
[OVER]	GO:0032555	purine ribonucleotide binding	MOLECULAR_FUNCTION	0.020789510243299208	1.3260850197314454E-4	72	2868	542	35539
[OVER]	GO:0005506	iron ion binding	MOLECULAR_FUNCTION	0.021309482672470948	1.3848983804470226E-4	22	552	592	37855
[OVER]	GO:0006629	lipid metabolic process	BIOLOGICAL_PROCESS	0.022422833139633284	1.488093611046115E-4	31	926	583	37481
[OVER]	GO:0017076	purine nucleotide binding	MOLECULAR_FUNCTION	0.022422833139633284	1.5123458835203193E-4	72	2881	542	35526
[OVER]	GO:0046872	metal ion binding	MOLECULAR_FUNCTION	0.022422833139633284	1.5585746259260975E-4	75	3037	539	35370
[OVER]	GO:0044237	cellular metabolic process	BIOLOGICAL_PROCESS	0.022422833139633284	1.5651995692607179E-4	195	9663	419	28744
[OVER]	GO:0097367	carbohydrate derivative binding	MOLECULAR_FUNCTION	0.02362090346393018	1.705685651505369E-4	73	2944	541	35463
[OVER]	GO:1901576	organic substance biosynthetic process	BIOLOGICAL_PROCESS	0.02362090346393018	1.6934848194114763E-4	100	4355	514	34052
[OVER]	GO:0016740	transferase activity	MOLECULAR_FUNCTION	0.02634253093877906	1.9533323791349563E-4	92	3947	522	34460
[OVER]	GO:0043169	cation binding	MOLECULAR_FUNCTION	0.02634253093877906	1.9659570773788477E-4	75	3061	539	35346
[OVER]	GO:0032553	ribonucleotide binding	MOLECULAR_FUNCTION	0.02634253093877906	1.997327535374992E-4	72	2909	542	35498
[OVER]	GO:2000112	regulation of cellular macromolecule biosynthetic process	BIOLOGICAL_PROCESS	0.026691694351470053	2.0559254284439565E-4	56	2110	558	36297
[OVER]	GO:0003913	DNA photolyase activity	MOLECULAR_FUNCTION	0.0315993819208801	2.471969942059461E-4	2	0	612	38407
[OVER]	GO:0080090	regulation of primary metabolic process	BIOLOGICAL_PROCESS	0.033623747887314016	2.6707995674121136E-4	64	2532	550	35875
[OVER]	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	MOLECULAR_FUNCTION	0.03477671593165289	2.8042363309913873E-4	19	464	595	37943
[OVER]	GO:0005884	actin filament	CELLULAR_COMPONENT	0.03707770232398643	3.034400960441783E-4	3	6	611	38401
[OVER]	GO:0046914	transition metal ion binding	MOLECULAR_FUNCTION	0.03773888781710279	3.1339309897461694E-4	40	1377	574	37030
[OVER]	GO:0016746	acyltransferase activity	MOLECULAR_FUNCTION	0.039722215201538756	3.3464376749400805E-4	20	510	594	37897
[OVER]	GO:0009059	macromolecule biosynthetic process	BIOLOGICAL_PROCESS	0.04569126279843273	3.904296135141081E-4	77	3239	537	35168
