Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0044255,cellular lipid metabolic process,BIOLOGICAL_PROCESS,0.001083298,5.73E-06,60,3255,1107,115030
[OVER],GO:0004107,chorismate synthase activity,MOLECULAR_FUNCTION,0.001089639,5.96E-06,5,22,1162,118263
[OVER],GO:1901135,carbohydrate derivative metabolic process,BIOLOGICAL_PROCESS,0.001133847,6.61E-06,76,4487,1091,113798
[OVER],GO:0044262,cellular carbohydrate metabolic process,BIOLOGICAL_PROCESS,0.001133847,6.54E-06,39,1779,1128,116506
[OVER],GO:0044283,small molecule biosynthetic process,BIOLOGICAL_PROCESS,0.00153132,9.21E-06,69,3990,1098,114295
[OVER],GO:0051273,beta-glucan metabolic process,BIOLOGICAL_PROCESS,0.001804376,1.12E-05,12,246,1155,118039
[OVER],GO:0030554,adenyl nucleotide binding,MOLECULAR_FUNCTION,0.002032405,1.30E-05,196,14771,971,103514
[OVER],GO:0006520,cellular amino acid metabolic process,BIOLOGICAL_PROCESS,0.002108423,1.42E-05,77,4670,1090,113615
[OVER],GO:0006886,intracellular protein transport,BIOLOGICAL_PROCESS,0.002108423,1.41E-05,57,3134,1110,115151
[OVER],GO:0008152,metabolic process,BIOLOGICAL_PROCESS,0.002188487,1.54E-05,657,59301,510,58984
[OVER],GO:0032559,adenyl ribonucleotide binding,MOLECULAR_FUNCTION,0.002188487,1.56E-05,194,14638,973,103647
[OVER],GO:0008610,lipid biosynthetic process,BIOLOGICAL_PROCESS,0.002938248,2.14E-05,50,2663,1117,115622
[OVER],GO:0009250,glucan biosynthetic process,BIOLOGICAL_PROCESS,0.003021607,2.26E-05,12,265,1155,118020
[OVER],GO:0015031,protein transport,BIOLOGICAL_PROCESS,0.00304851,2.33E-05,69,4112,1098,114173
[OVER],GO:0046907,intracellular transport,BIOLOGICAL_PROCESS,0.003494213,2.74E-05,60,3439,1107,114846
[OVER],GO:0006793,phosphorus metabolic process,BIOLOGICAL_PROCESS,0.003515857,2.82E-05,150,10896,1017,107389
[OVER],GO:0004506,squalene monooxygenase activity,MOLECULAR_FUNCTION,0.003675883,3.02E-05,6,55,1161,118230
[OVER],GO:0051649,establishment of localization in cell,BIOLOGICAL_PROCESS,0.004082085,3.42E-05,60,3467,1107,114818
[OVER],GO:0017076,purine nucleotide binding,MOLECULAR_FUNCTION,0.0051105,4.41E-05,210,16354,957,101931
[OVER],GO:0009233,menaquinone metabolic process,BIOLOGICAL_PROCESS,0.0051105,4.75E-05,4,17,1163,118268
[OVER],GO:0009234,menaquinone biosynthetic process,BIOLOGICAL_PROCESS,0.0051105,4.75E-05,4,17,1163,118268
[OVER],GO:0032553,ribonucleotide binding,MOLECULAR_FUNCTION,0.0051105,4.66E-05,211,16460,956,101825
[OVER],GO:0032555,purine ribonucleotide binding,MOLECULAR_FUNCTION,0.0051105,4.63E-05,208,16186,959,102099
[OVER],GO:0045184,establishment of protein localization,BIOLOGICAL_PROCESS,0.005380919,5.20E-05,69,4224,1098,114061
[OVER],GO:0016462,pyrophosphatase activity,MOLECULAR_FUNCTION,0.005380919,5.11E-05,51,2834,1116,115451
[OVER],GO:0097159,organic cyclic compound binding,MOLECULAR_FUNCTION,0.005654744,5.67E-05,433,37506,734,80779
[OVER],GO:1901363,heterocyclic compound binding,MOLECULAR_FUNCTION,0.005654744,5.60E-05,433,37501,734,80784
[OVER],GO:0006694,steroid biosynthetic process,BIOLOGICAL_PROCESS,0.006437711,6.69E-05,21,788,1146,117497
[OVER],GO:0019899,enzyme binding,MOLECULAR_FUNCTION,0.006437711,6.63E-05,14,396,1153,117889
[OVER],GO:2001070,starch binding,MOLECULAR_FUNCTION,0.006771792,7.16E-05,6,65,1161,118220
[OVER],GO:0008202,steroid metabolic process,BIOLOGICAL_PROCESS,0.008023529,8.63E-05,21,803,1146,117482
[OVER],GO:0097367,carbohydrate derivative binding,MOLECULAR_FUNCTION,0.008578009,9.38E-05,211,16661,956,101624
[OVER],GO:0034613,cellular protein localization,BIOLOGICAL_PROCESS,0.008768415,1.02E-04,58,3456,1109,114829
[OVER],GO:0050896,response to stimulus,BIOLOGICAL_PROCESS,0.008768415,1.01E-04,186,14411,981,103874
[OVER],GO:0070727,cellular macromolecule localization,BIOLOGICAL_PROCESS,0.008768415,1.02E-04,58,3456,1109,114829
[OVER],GO:0009987,cellular process,BIOLOGICAL_PROCESS,0.008768415,9.78E-05,718,66325,449,51960
[OVER],GO:0017111,nucleoside-triphosphatase activity,MOLECULAR_FUNCTION,0.008893836,1.05E-04,48,2694,1119,115591
[OVER],GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MOLECULAR_FUNCTION,0.009077976,1.09E-04,40,2106,1127,116179
[OVER],GO:0007018,microtubule-based movement,BIOLOGICAL_PROCESS,0.009304459,1.20E-04,11,270,1156,118015
[OVER],GO:0006740,NADPH regeneration,BIOLOGICAL_PROCESS,0.009304459,1.20E-04,19,702,1148,117583
[OVER],GO:0071705,nitrogen compound transport,BIOLOGICAL_PROCESS,0.009304459,1.15E-04,79,5152,1088,113133
[OVER],GO:1901607,alpha-amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.009304459,1.20E-04,23,948,1144,117337
[OVER],GO:0006098,pentose-phosphate shunt,BIOLOGICAL_PROCESS,0.009304459,1.20E-04,19,702,1148,117583
[OVER],GO:0003777,microtubule motor activity,MOLECULAR_FUNCTION,0.010794421,1.42E-04,10,229,1157,118056
[OVER],GO:0071949,FAD binding,MOLECULAR_FUNCTION,0.011162551,1.49E-04,14,429,1153,117856
[OVER],GO:0009084,glutamine family amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.01120505,1.51E-04,9,187,1158,118098
[OVER],GO:0051156,glucose 6-phosphate metabolic process,BIOLOGICAL_PROCESS,0.011303951,1.56E-04,19,717,1148,117568
[OVER],GO:0043169,cation binding,MOLECULAR_FUNCTION,0.011303951,1.57E-04,186,14535,981,103750
[OVER],GO:0006796,phosphate-containing compound metabolic process,BIOLOGICAL_PROCESS,0.011574096,1.62E-04,143,10695,1024,107590
[OVER],GO:0008104,protein localization,BIOLOGICAL_PROCESS,0.013014493,1.85E-04,69,4417,1098,113868
[OVER],GO:1901605,alpha-amino acid metabolic process,BIOLOGICAL_PROCESS,0.01374043,1.98E-04,59,3627,1108,114658
[OVER],GO:0034637,cellular carbohydrate biosynthetic process,BIOLOGICAL_PROCESS,0.013914932,2.03E-04,15,498,1152,117787
[OVER],GO:0046872,metal ion binding,MOLECULAR_FUNCTION,0.014154359,2.09E-04,183,14346,984,103939
[OVER],GO:0030203,glycosaminoglycan metabolic process,BIOLOGICAL_PROCESS,0.016428742,2.49E-04,14,452,1153,117833
[OVER],GO:0008987,quinolinate synthetase A activity,MOLECULAR_FUNCTION,0.016428742,2.47E-04,3,10,1164,118275
[OVER],GO:0016051,carbohydrate biosynthetic process,BIOLOGICAL_PROCESS,0.016911523,2.59E-04,29,1407,1138,116878
[OVER],GO:0044042,glucan metabolic process,BIOLOGICAL_PROCESS,0.018682283,2.96E-04,23,1012,1144,117273
[OVER],GO:0006739,NADP metabolic process,BIOLOGICAL_PROCESS,0.018682283,2.96E-04,19,756,1148,117529
[OVER],GO:0006073,cellular glucan metabolic process,BIOLOGICAL_PROCESS,0.018682283,2.96E-04,23,1012,1144,117273
[OVER],GO:0030244,cellulose biosynthetic process,BIOLOGICAL_PROCESS,0.019379868,3.32E-04,8,165,1159,118120
[OVER],GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",MOLECULAR_FUNCTION,0.019379868,3.30E-04,54,3306,1113,114979
[OVER],GO:0016117,carotenoid biosynthetic process,BIOLOGICAL_PROCESS,0.019379868,3.24E-04,10,255,1157,118030
[OVER],GO:0016108,tetraterpenoid metabolic process,BIOLOGICAL_PROCESS,0.019379868,3.24E-04,10,255,1157,118030
[OVER],GO:0016109,tetraterpenoid biosynthetic process,BIOLOGICAL_PROCESS,0.019379868,3.24E-04,10,255,1157,118030
[OVER],GO:0016116,carotenoid metabolic process,BIOLOGICAL_PROCESS,0.019379868,3.24E-04,10,255,1157,118030
[OVER],GO:0033036,macromolecule localization,BIOLOGICAL_PROCESS,0.019379868,3.32E-04,75,5007,1092,113278
[OVER],GO:0042393,histone binding,MOLECULAR_FUNCTION,0.019515903,3.42E-04,7,125,1160,118160
[OVER],GO:0005984,disaccharide metabolic process,BIOLOGICAL_PROCESS,0.019515903,3.41E-04,22,957,1145,117328
[OVER],GO:0033692,cellular polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.0207567,3.67E-04,12,361,1155,117924
[OVER],GO:0016832,aldehyde-lyase activity,MOLECULAR_FUNCTION,0.020938056,3.74E-04,7,127,1160,118158
[OVER],GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",MOLECULAR_FUNCTION,0.022088957,3.99E-04,6,91,1161,118194
[OVER],GO:0017038,protein import,BIOLOGICAL_PROCESS,0.023872769,4.35E-04,16,596,1151,117689
[OVER],GO:0006568,tryptophan metabolic process,BIOLOGICAL_PROCESS,0.024062321,4.56E-04,20,848,1147,117437
[OVER],GO:0006586,indolalkylamine metabolic process,BIOLOGICAL_PROCESS,0.024062321,4.56E-04,20,848,1147,117437
[OVER],GO:0051641,cellular localization,BIOLOGICAL_PROCESS,0.024062321,4.54E-04,61,3914,1106,114371
[OVER],GO:0015930,glutamate synthase activity,MOLECULAR_FUNCTION,0.024062321,4.49E-04,5,60,1162,118225
[OVER],GO:0006023,aminoglycan biosynthetic process,BIOLOGICAL_PROCESS,0.024142208,4.62E-04,11,318,1156,117967
[OVER],GO:0015399,primary active transmembrane transporter activity,MOLECULAR_FUNCTION,0.026485288,5.17E-04,21,922,1146,117363
[OVER],GO:0006537,glutamate biosynthetic process,BIOLOGICAL_PROCESS,0.026485288,5.16E-04,5,62,1162,118223
[OVER],GO:0005982,starch metabolic process,BIOLOGICAL_PROCESS,0.027715764,5.56E-04,20,862,1147,117423
[OVER],GO:0005985,sucrose metabolic process,BIOLOGICAL_PROCESS,0.027715764,5.56E-04,20,862,1147,117423
[OVER],GO:0006022,aminoglycan metabolic process,BIOLOGICAL_PROCESS,0.027715764,5.54E-04,15,550,1152,117735
[OVER],GO:0042401,cellular biogenic amine biosynthetic process,BIOLOGICAL_PROCESS,0.028583594,5.87E-04,13,437,1154,117848
[OVER],GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MOLECULAR_FUNCTION,0.028583594,5.89E-04,9,227,1158,118058
[OVER],GO:0009309,amine biosynthetic process,BIOLOGICAL_PROCESS,0.028583594,5.87E-04,13,437,1154,117848
[OVER],GO:0016817,"hydrolase activity, acting on acid anhydrides",MOLECULAR_FUNCTION,0.029806458,6.19E-04,56,3560,1111,114725
[OVER],GO:0016759,cellulose synthase activity,MOLECULAR_FUNCTION,0.03060725,6.51E-04,7,140,1160,118145
[OVER],GO:0016760,cellulose synthase (UDP-forming) activity,MOLECULAR_FUNCTION,0.03060725,6.51E-04,7,140,1160,118145
[OVER],GO:0009308,amine metabolic process,BIOLOGICAL_PROCESS,0.03060725,6.53E-04,26,1281,1141,117004
[OVER],GO:0009986,cell surface,CELLULAR_COMPONENT,0.03278451,7.05E-04,6,102,1161,118183
[OVER],GO:0019318,hexose metabolic process,BIOLOGICAL_PROCESS,0.036093818,7.83E-04,24,1158,1143,117127
[OVER],GO:0008194,UDP-glycosyltransferase activity,MOLECULAR_FUNCTION,0.036425784,7.97E-04,16,632,1151,117653
[OVER],GO:0030243,cellulose metabolic process,BIOLOGICAL_PROCESS,0.036603319,8.07E-04,8,190,1159,118095
[OVER],GO:0004332,fructose-bisphosphate aldolase activity,MOLECULAR_FUNCTION,0.036617884,8.14E-04,5,69,1162,118216
[OVER],GO:0042430,indole-containing compound metabolic process,BIOLOGICAL_PROCESS,0.038999239,8.79E-04,20,896,1147,117389
[OVER],GO:0006011,UDP-glucose metabolic process,BIOLOGICAL_PROCESS,0.038999239,8.89E-04,7,148,1160,118137
[OVER],GO:0008652,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.038999239,8.87E-04,24,1169,1143,117116
[OVER],GO:0044106,cellular amine metabolic process,BIOLOGICAL_PROCESS,0.039954197,9.28E-04,24,1173,1143,117112
[OVER],GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",MOLECULAR_FUNCTION,0.039954197,9.32E-04,10,294,1157,117991
[OVER],GO:0006576,cellular biogenic amine metabolic process,BIOLOGICAL_PROCESS,0.039954197,9.28E-04,24,1173,1143,117112
[OVER],GO:0006090,pyruvate metabolic process,BIOLOGICAL_PROCESS,0.040945869,9.63E-04,20,903,1147,117382
[OVER],GO:0022804,active transmembrane transporter activity,MOLECULAR_FUNCTION,0.042832679,0.001014992,34,1909,1133,116376
[OVER],GO:0045156,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",MOLECULAR_FUNCTION,0.04295639,0.001033584,5,73,1162,118212
[OVER],GO:0072521,purine-containing compound metabolic process,BIOLOGICAL_PROCESS,0.04295639,0.001026388,51,3237,1116,115048
[OVER],GO:0000271,polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.043382285,0.00105174,12,409,1155,117876
[OVER],GO:0006626,protein targeting to mitochondrion,BIOLOGICAL_PROCESS,0.043828081,0.001070536,6,111,1161,118174
[OVER],GO:0044264,cellular polysaccharide metabolic process,BIOLOGICAL_PROCESS,0.044433039,0.001093412,23,1118,1144,117167
[OVER],GO:0140299,small molecule sensor activity,MOLECULAR_FUNCTION,0.045029203,0.001124499,11,356,1156,117929
[OVER],GO:0000155,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION,0.045029203,0.001124499,11,356,1156,117929
[OVER],GO:0005976,polysaccharide metabolic process,BIOLOGICAL_PROCESS,0.045775716,0.001156663,24,1193,1143,117092
[OVER],GO:0006024,glycosaminoglycan biosynthetic process,BIOLOGICAL_PROCESS,0.045775716,0.001159829,10,303,1157,117982
[OVER],GO:0005996,monosaccharide metabolic process,BIOLOGICAL_PROCESS,0.045819215,0.001169284,24,1194,1143,117091
[OVER],GO:0051213,dioxygenase activity,MOLECULAR_FUNCTION,0.048473345,0.00133421,11,364,1156,117921
[OVER],GO:1902223,erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0016740,transferase activity,MOLECULAR_FUNCTION,0.048473345,0.001319803,247,20907,920,97378
[OVER],GO:0006571,tyrosine biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0046219,indolalkylamine biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0009252,peptidoglycan biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001326154,9,256,1158,118029
[OVER],GO:0000162,tryptophan biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0009095,"aromatic amino acid family biosynthetic process, prephenate pathway",BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0009094,L-phenylalanine biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0071805,potassium ion transmembrane transport,BIOLOGICAL_PROCESS,0.048473345,0.001328044,6,116,1161,118169
[OVER],GO:0009073,aromatic amino acid family biosynthetic process,BIOLOGICAL_PROCESS,0.048473345,0.001306363,11,363,1156,117922
[OVER],GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MOLECULAR_FUNCTION,0.049521414,0.001372084,14,542,1153,117743
