Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0009521,photosystem,CELLULAR_COMPONENT,6.42E-05,2.21E-07,29,733,1451,115663
[OVER],GO:0006098,pentose-phosphate shunt,BIOLOGICAL_PROCESS,6.42E-05,2.18E-07,28,690,1452,115706
[OVER],GO:0006739,NADP metabolic process,BIOLOGICAL_PROCESS,6.82E-05,2.46E-07,29,737,1451,115659
[OVER],GO:0019898,extrinsic component of membrane,CELLULAR_COMPONENT,6.93E-05,2.61E-07,24,532,1456,115864
[OVER],GO:0006757,ATP generation from ADP,BIOLOGICAL_PROCESS,7.00E-05,3.44E-07,23,501,1457,115895
[OVER],GO:0051156,glucose 6-phosphate metabolic process,BIOLOGICAL_PROCESS,7.00E-05,3.47E-07,28,707,1452,115689
[OVER],GO:0015976,carbon utilization,BIOLOGICAL_PROCESS,7.00E-05,2.95E-07,21,420,1459,115976
[OVER],GO:0046031,ADP metabolic process,BIOLOGICAL_PROCESS,7.00E-05,3.55E-07,23,502,1457,115894
[OVER],GO:0006096,glycolytic process,BIOLOGICAL_PROCESS,7.00E-05,3.44E-07,23,501,1457,115895
[OVER],GO:0009135,purine nucleoside diphosphate metabolic process,BIOLOGICAL_PROCESS,7.00E-05,3.55E-07,23,502,1457,115894
[OVER],GO:0009179,purine ribonucleoside diphosphate metabolic process,BIOLOGICAL_PROCESS,7.00E-05,3.55E-07,23,502,1457,115894
[OVER],GO:0009185,ribonucleoside diphosphate metabolic process,BIOLOGICAL_PROCESS,7.00E-05,3.55E-07,23,502,1457,115894
[OVER],GO:0051274,beta-glucan biosynthetic process,BIOLOGICAL_PROCESS,1.04E-04,5.45E-07,17,292,1463,116104
[OVER],GO:0009250,glucan biosynthetic process,BIOLOGICAL_PROCESS,1.11E-04,6.00E-07,18,329,1462,116067
[OVER],GO:1901135,carbohydrate derivative metabolic process,BIOLOGICAL_PROCESS,1.21E-04,6.76E-07,102,4797,1378,111599
[OVER],GO:0035251,UDP-glucosyltransferase activity,MOLECULAR_FUNCTION,1.24E-04,7.08E-07,18,333,1462,116063
[OVER],GO:0016829,lyase activity,MOLECULAR_FUNCTION,1.43E-04,8.43E-07,64,2583,1416,113813
[OVER],GO:0051273,beta-glucan metabolic process,BIOLOGICAL_PROCESS,1.96E-04,1.19E-06,17,310,1463,116086
[OVER],GO:0051082,unfolded protein binding,MOLECULAR_FUNCTION,2.22E-04,1.38E-06,29,806,1451,115590
[OVER],GO:0009523,photosystem II,CELLULAR_COMPONENT,3.18E-04,2.13E-06,22,519,1458,115877
[OVER],GO:0006165,nucleoside diphosphate phosphorylation,BIOLOGICAL_PROCESS,3.18E-04,2.04E-06,23,559,1457,115837
[OVER],GO:0046939,nucleotide phosphorylation,BIOLOGICAL_PROCESS,3.18E-04,2.10E-06,23,560,1457,115836
[OVER],GO:1990204,oxidoreductase complex,CELLULAR_COMPONENT,3.61E-04,2.48E-06,20,443,1460,115953
[OVER],GO:0004089,carbonate dehydratase activity,MOLECULAR_FUNCTION,4.40E-04,3.10E-06,9,85,1471,116311
[OVER],GO:0045300,acyl-[acyl-carrier-protein] desaturase activity,MOLECULAR_FUNCTION,5.24E-04,3.86E-06,6,28,1474,116368
[OVER],GO:0030244,cellulose biosynthetic process,BIOLOGICAL_PROCESS,5.24E-04,3.78E-06,14,233,1466,116163
[OVER],GO:0016759,cellulose synthase activity,MOLECULAR_FUNCTION,7.39E-04,5.84E-06,13,209,1467,116187
[OVER],GO:0016760,cellulose synthase (UDP-forming) activity,MOLECULAR_FUNCTION,7.39E-04,5.84E-06,13,209,1467,116187
[OVER],GO:0004332,fructose-bisphosphate aldolase activity,MOLECULAR_FUNCTION,7.39E-04,5.93E-06,8,69,1472,116327
[OVER],GO:0006091,generation of precursor metabolites and energy,BIOLOGICAL_PROCESS,7.39E-04,5.85E-06,69,3040,1411,113356
[OVER],GO:0006011,UDP-glucose metabolic process,BIOLOGICAL_PROCESS,8.25E-04,6.75E-06,13,212,1467,116184
[OVER],GO:0030243,cellulose metabolic process,BIOLOGICAL_PROCESS,9.54E-04,8.43E-06,14,251,1466,116145
[OVER],GO:0034637,cellular carbohydrate biosynthetic process,BIOLOGICAL_PROCESS,9.54E-04,8.30E-06,24,656,1456,115740
[OVER],GO:0009379,Holliday junction helicase complex,CELLULAR_COMPONENT,9.54E-04,8.16E-06,22,567,1458,115829
[OVER],GO:0009378,four-way junction helicase activity,MOLECULAR_FUNCTION,9.54E-04,8.16E-06,22,567,1458,115829
[OVER],GO:0015930,glutamate synthase activity,MOLECULAR_FUNCTION,0.001054881,9.50E-06,8,74,1472,116322
[OVER],GO:0016830,carbon-carbon lyase activity,MOLECULAR_FUNCTION,0.001613605,1.55E-05,29,920,1451,115476
[OVER],GO:0046527,glucosyltransferase activity,MOLECULAR_FUNCTION,0.001613605,1.56E-05,20,505,1460,115891
[OVER],GO:0033202,DNA helicase complex,CELLULAR_COMPONENT,0.001613605,1.54E-05,22,592,1458,115804
[OVER],GO:0044262,cellular carbohydrate metabolic process,BIOLOGICAL_PROCESS,0.001613605,1.53E-05,51,2088,1429,114308
[OVER],GO:0006536,glutamate metabolic process,BIOLOGICAL_PROCESS,0.001717722,1.69E-05,10,135,1470,116261
[OVER],GO:0006537,glutamate biosynthetic process,BIOLOGICAL_PROCESS,0.001823569,1.89E-05,8,82,1472,116314
[OVER],GO:0004565,beta-galactosidase activity,MOLECULAR_FUNCTION,0.001823569,1.89E-05,8,82,1472,116314
[OVER],GO:0009341,beta-galactosidase complex,CELLULAR_COMPONENT,0.001823569,1.89E-05,8,82,1472,116314
[OVER],GO:0006090,pyruvate metabolic process,BIOLOGICAL_PROCESS,0.001823569,1.91E-05,28,882,1452,115514
[OVER],GO:0004096,catalase activity,MOLECULAR_FUNCTION,0.001835591,1.98E-05,7,59,1473,116337
[OVER],GO:0003824,catalytic activity,MOLECULAR_FUNCTION,0.001835591,1.98E-05,789,55758,691,60638
[OVER],GO:0016836,hydro-lyase activity,MOLECULAR_FUNCTION,0.002223671,2.44E-05,24,703,1456,115693
[OVER],GO:0033692,cellular polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.003050999,3.40E-05,18,448,1462,115948
[OVER],GO:1904949,ATPase complex,CELLULAR_COMPONENT,0.004966117,5.61E-05,23,695,1457,115701
[OVER],GO:0044283,small molecule biosynthetic process,BIOLOGICAL_PROCESS,0.005039046,5.77E-05,84,4210,1396,112186
[OVER],GO:0006730,one-carbon metabolic process,BIOLOGICAL_PROCESS,0.005043641,5.94E-05,10,158,1470,116238
[OVER],GO:0000271,polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.005043641,5.94E-05,19,513,1461,115883
[OVER],GO:0015925,galactosidase activity,MOLECULAR_FUNCTION,0.006291066,7.52E-05,8,101,1472,116295
[OVER],GO:0016832,aldehyde-lyase activity,MOLECULAR_FUNCTION,0.006301318,7.63E-05,9,131,1471,116265
[OVER],GO:0004743,pyruvate kinase activity,MOLECULAR_FUNCTION,0.006620246,8.13E-05,7,75,1473,116321
[OVER],GO:0010207,photosystem II assembly,BIOLOGICAL_PROCESS,0.006796368,8.46E-05,5,31,1475,116365
[OVER],GO:0043436,oxoacid metabolic process,BIOLOGICAL_PROCESS,0.006889464,8.68E-05,131,7337,1349,109059
[OVER],GO:0046406,magnesium protoporphyrin IX methyltransferase activity,MOLECULAR_FUNCTION,0.008160044,1.06E-04,3,5,1477,116391
[OVER],GO:0006027,glycosaminoglycan catabolic process,BIOLOGICAL_PROCESS,0.008160044,1.05E-04,9,137,1471,116259
[OVER],GO:0033014,tetrapyrrole biosynthetic process,BIOLOGICAL_PROCESS,0.008922836,1.17E-04,24,781,1456,115615
[OVER],GO:0006082,organic acid metabolic process,BIOLOGICAL_PROCESS,0.008974384,1.19E-04,131,7393,1349,109003
[OVER],GO:0005984,disaccharide metabolic process,BIOLOGICAL_PROCESS,0.009192764,1.24E-04,32,1199,1448,115197
[OVER],GO:0005509,calcium ion binding,MOLECULAR_FUNCTION,0.009192764,1.25E-04,40,1640,1440,114756
[OVER],GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MOLECULAR_FUNCTION,0.010287734,1.43E-04,41,1708,1439,114688
[OVER],GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",MOLECULAR_FUNCTION,0.010287734,1.43E-04,6,57,1474,116339
[OVER],GO:0019684,"photosynthesis, light reaction",BIOLOGICAL_PROCESS,0.010696437,1.51E-04,11,214,1469,116182
[OVER],GO:0005982,starch metabolic process,BIOLOGICAL_PROCESS,0.011913826,1.70E-04,29,1060,1451,115336
[OVER],GO:0006020,inositol metabolic process,BIOLOGICAL_PROCESS,0.012075514,1.74E-04,9,147,1471,116249
[OVER],GO:0009225,nucleotide-sugar metabolic process,BIOLOGICAL_PROCESS,0.012465235,1.82E-04,13,297,1467,116099
[OVER],GO:0015947,methane metabolic process,BIOLOGICAL_PROCESS,0.01383609,2.04E-04,11,222,1469,116174
[OVER],GO:0043446,cellular alkane metabolic process,BIOLOGICAL_PROCESS,0.01419823,2.11E-04,11,223,1469,116173
[OVER],GO:0033013,tetrapyrrole metabolic process,BIOLOGICAL_PROCESS,0.01427534,2.15E-04,27,970,1453,115426
[OVER],GO:0044042,glucan metabolic process,BIOLOGICAL_PROCESS,0.014399766,2.22E-04,32,1240,1448,115156
[OVER],GO:0006073,cellular glucan metabolic process,BIOLOGICAL_PROCESS,0.014399766,2.22E-04,32,1240,1448,115156
[OVER],GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",MOLECULAR_FUNCTION,0.014583794,2.27E-04,14,346,1466,116050
[OVER],GO:0008686,"3,4-dihydroxy-2-butanone-4-phosphate synthase activity",MOLECULAR_FUNCTION,0.015883226,2.50E-04,5,40,1475,116356
[OVER],GO:0019752,carboxylic acid metabolic process,BIOLOGICAL_PROCESS,0.01821257,2.89E-04,127,7287,1353,109109
[OVER],GO:0019637,organophosphate metabolic process,BIOLOGICAL_PROCESS,0.018436779,2.96E-04,79,4113,1401,112283
[OVER],GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",MOLECULAR_FUNCTION,0.019186459,3.11E-04,43,1893,1437,114503
[OVER],GO:0005657,replication fork,CELLULAR_COMPONENT,0.02047927,3.35E-04,30,1161,1450,115235
[OVER],GO:0009084,glutamine family amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.020487143,3.39E-04,10,198,1470,116198
[OVER],GO:0005985,sucrose metabolic process,BIOLOGICAL_PROCESS,0.020784695,3.47E-04,28,1055,1452,115341
[OVER],GO:1901615,organic hydroxy compound metabolic process,BIOLOGICAL_PROCESS,0.020846118,3.51E-04,20,642,1460,115754
[OVER],GO:0015994,chlorophyll metabolic process,BIOLOGICAL_PROCESS,0.022652505,3.86E-04,15,410,1465,115986
[OVER],GO:0020037,heme binding,MOLECULAR_FUNCTION,0.022826836,3.95E-04,42,1857,1438,114539
[OVER],GO:0043467,regulation of generation of precursor metabolites and energy,BIOLOGICAL_PROCESS,0.022826836,4.11E-04,5,45,1475,116351
[OVER],GO:0042548,"regulation of photosynthesis, light reaction",BIOLOGICAL_PROCESS,0.022826836,4.11E-04,5,45,1475,116351
[OVER],GO:0042549,photosystem II stabilization,BIOLOGICAL_PROCESS,0.022826836,4.11E-04,5,45,1475,116351
[OVER],GO:0006026,aminoglycan catabolic process,BIOLOGICAL_PROCESS,0.022826836,4.11E-04,11,242,1469,116154
[OVER],GO:0010109,regulation of photosynthesis,BIOLOGICAL_PROCESS,0.022826836,4.11E-04,5,45,1475,116351
[OVER],GO:0003678,DNA helicase activity,MOLECULAR_FUNCTION,0.026155923,4.75E-04,27,1023,1453,115373
[OVER],GO:0030955,potassium ion binding,MOLECULAR_FUNCTION,0.026179498,4.84E-04,8,135,1472,116261
[OVER],GO:0031420,alkali metal ion binding,MOLECULAR_FUNCTION,0.026179498,4.84E-04,8,135,1472,116261
[OVER],GO:1901700,response to oxygen-containing compound,BIOLOGICAL_PROCESS,0.029863065,5.60E-04,13,336,1467,116060
[OVER],GO:0031072,heat shock protein binding,MOLECULAR_FUNCTION,0.029863065,5.62E-04,9,174,1471,116222
[OVER],GO:0005976,polysaccharide metabolic process,BIOLOGICAL_PROCESS,0.0305246,5.85E-04,35,1486,1445,114910
[OVER],GO:0006950,response to stress,BIOLOGICAL_PROCESS,0.0305246,5.81E-04,104,5865,1376,110531
[OVER],GO:1902494,catalytic complex,CELLULAR_COMPONENT,0.030849664,5.96E-04,120,6951,1360,109445
[OVER],GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",CELLULAR_COMPONENT,0.033102191,6.56E-04,7,108,1473,116288
[OVER],GO:0016471,vacuolar proton-transporting V-type ATPase complex,CELLULAR_COMPONENT,0.033102191,6.56E-04,7,108,1473,116288
[OVER],GO:0046906,tetrapyrrole binding,MOLECULAR_FUNCTION,0.033102191,6.46E-04,43,1965,1437,114431
[OVER],GO:0016835,carbon-oxygen lyase activity,MOLECULAR_FUNCTION,0.037476663,7.48E-04,24,893,1456,115503
[OVER],GO:0005451,monovalent cation:proton antiporter activity,MOLECULAR_FUNCTION,0.037631958,7.58E-04,4,29,1476,116367
[OVER],GO:0009311,oligosaccharide metabolic process,BIOLOGICAL_PROCESS,0.03939678,8.00E-04,34,1456,1446,114940
[OVER],GO:0015491,cation:cation antiporter activity,MOLECULAR_FUNCTION,0.041551961,8.50E-04,4,30,1476,116366
[OVER],GO:0007031,peroxisome organization,BIOLOGICAL_PROCESS,0.042945259,8.86E-04,7,114,1473,116282
[OVER],GO:0043621,protein self-association,MOLECULAR_FUNCTION,0.044663056,9.29E-04,2,2,1478,116394
[OVER],GO:0004751,ribose-5-phosphate isomerase activity,MOLECULAR_FUNCTION,0.044663056,9.50E-04,4,31,1476,116365
[OVER],GO:0006012,galactose metabolic process,BIOLOGICAL_PROCESS,0.044663056,9.45E-04,11,269,1469,116127
[OVER],GO:0009052,"pentose-phosphate shunt, non-oxidative branch",BIOLOGICAL_PROCESS,0.044663056,9.50E-04,4,31,1476,116365
[OVER],GO:0016868,"intramolecular transferase activity, phosphotransferases",MOLECULAR_FUNCTION,0.045210304,9.69E-04,8,151,1472,116245
[OVER],GO:0000287,magnesium ion binding,MOLECULAR_FUNCTION,0.046316834,0.001000789,20,701,1460,115695
[OVER],GO:0009415,response to water,BIOLOGICAL_PROCESS,0.046964159,0.001022464,7,117,1473,116279
[OVER],GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",MOLECULAR_FUNCTION,0.048296649,0.00105938,11,273,1469,116123
[OVER],GO:0009507,chloroplast,CELLULAR_COMPONENT,0.04861172,0.001074248,14,408,1466,115988
