Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0022804,active transmembrane transporter activity,MOLECULAR_FUNCTION,1,0.011141106,3,118,25,7060
[OVER],GO:0046394,carboxylic acid biosynthetic process,BIOLOGICAL_PROCESS,1,0.008377648,3,106,25,7072
[OVER],GO:0006721,terpenoid metabolic process,BIOLOGICAL_PROCESS,1,0.026797411,2,64,26,7114
[OVER],GO:0015399,primary active transmembrane transporter activity,MOLECULAR_FUNCTION,1,0.002724586,3,70,25,7108
[OVER],GO:0042626,ATPase-coupled transmembrane transporter activity,MOLECULAR_FUNCTION,1,0.002724586,3,70,25,7108
[OVER],GO:0016879,"ligase activity, forming carbon-nitrogen bonds",MOLECULAR_FUNCTION,1,0.014130222,2,45,26,7133
[OVER],GO:0016835,carbon-oxygen lyase activity,MOLECULAR_FUNCTION,1,0.026047227,2,63,26,7115
[OVER],GO:0016880,acid-ammonia (or amide) ligase activity,MOLECULAR_FUNCTION,1,0.026895606,1,6,27,7172
[OVER],GO:0006720,isoprenoid metabolic process,BIOLOGICAL_PROCESS,1,0.033108336,2,72,26,7106
[OVER],GO:0006766,vitamin metabolic process,BIOLOGICAL_PROCESS,1,0.010367649,2,38,26,7140
[OVER],GO:0006767,water-soluble vitamin metabolic process,BIOLOGICAL_PROCESS,1,0.010367649,2,38,26,7140
[OVER],GO:0016117,carotenoid biosynthetic process,BIOLOGICAL_PROCESS,1,0.023135662,2,59,26,7119
[OVER],GO:0016852,sirohydrochlorin cobaltochelatase activity,MOLECULAR_FUNCTION,1,0.003885651,1,0,27,7178
[OVER],GO:0016108,tetraterpenoid metabolic process,BIOLOGICAL_PROCESS,1,0.023135662,2,59,26,7119
[OVER],GO:0016109,tetraterpenoid biosynthetic process,BIOLOGICAL_PROCESS,1,0.023135662,2,59,26,7119
[OVER],GO:0016114,terpenoid biosynthetic process,BIOLOGICAL_PROCESS,1,0.026797411,2,64,26,7114
[OVER],GO:0016116,carotenoid metabolic process,BIOLOGICAL_PROCESS,1,0.023135662,2,59,26,7119
[OVER],GO:0042398,cellular modified amino acid biosynthetic process,BIOLOGICAL_PROCESS,1,0.003811838,2,22,26,7156
[OVER],GO:0042364,water-soluble vitamin biosynthetic process,BIOLOGICAL_PROCESS,1,0.010367649,2,38,26,7140
[OVER],GO:0030411,scytalone dehydratase activity,MOLECULAR_FUNCTION,1,0.007756741,1,1,27,7177
[OVER],GO:0006575,cellular modified amino acid metabolic process,BIOLOGICAL_PROCESS,1,0.008454365,2,34,26,7144
[OVER],GO:0008519,ammonium transmembrane transporter activity,MOLECULAR_FUNCTION,1,0.015455447,1,3,27,7175
[OVER],GO:0050840,extracellular matrix binding,MOLECULAR_FUNCTION,1,0.026895606,1,6,27,7172
[OVER],GO:0016615,malate dehydrogenase activity,MOLECULAR_FUNCTION,1,0.019283168,1,4,27,7174
[OVER],GO:0016679,"oxidoreductase activity, acting on diphenols and related substances as donors",MOLECULAR_FUNCTION,1,0.041949911,1,10,27,7168
[OVER],GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",MOLECULAR_FUNCTION,1,0.003885651,1,0,27,7178
[OVER],GO:0017150,tRNA dihydrouridine synthase activity,MOLECULAR_FUNCTION,1,0.026895606,1,6,27,7172
[OVER],GO:0008299,isoprenoid biosynthetic process,BIOLOGICAL_PROCESS,1,0.033108336,2,72,26,7106
[OVER],GO:1901607,alpha-amino acid biosynthetic process,BIOLOGICAL_PROCESS,1,0.039943252,2,80,26,7098
[OVER],GO:0004470,malic enzyme activity,MOLECULAR_FUNCTION,1,0.011613322,1,2,27,7176
[OVER],GO:0006813,potassium ion transport,BIOLOGICAL_PROCESS,1,0.023850027,2,60,26,7118
[OVER],GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION,1,0.011613322,1,2,27,7176
[OVER],GO:0004486,methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity,MOLECULAR_FUNCTION,1,0.049392597,1,12,27,7166
[OVER],GO:0008652,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS,1,0.043546003,2,84,26,7094
[OVER],GO:0046148,pigment biosynthetic process,BIOLOGICAL_PROCESS,1,0.041729641,2,82,26,7096
[OVER],GO:0009110,vitamin biosynthetic process,BIOLOGICAL_PROCESS,1,0.010367649,2,38,26,7140
[OVER],GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,MOLECULAR_FUNCTION,1,0.049392597,1,12,27,7166
[OVER],GO:0004592,pantoate-beta-alanine ligase activity,MOLECULAR_FUNCTION,1,0.007756741,1,1,27,7177
[OVER],GO:0016211,ammonia ligase activity,MOLECULAR_FUNCTION,1,0.026895606,1,6,27,7172
[OVER],GO:0015696,ammonium transport,BIOLOGICAL_PROCESS,1,0.015455447,1,3,27,7175
[OVER],GO:0006542,glutamine biosynthetic process,BIOLOGICAL_PROCESS,1,0.019283168,1,4,27,7174
[OVER],GO:0006582,melanin metabolic process,BIOLOGICAL_PROCESS,1,0.011613322,1,2,27,7176
[OVER],GO:0015940,pantothenate biosynthetic process,BIOLOGICAL_PROCESS,1,0.011613322,1,2,27,7176
[OVER],GO:0009916,alternative oxidase activity,MOLECULAR_FUNCTION,1,0.003885651,1,0,27,7178
[OVER],GO:0015939,pantothenate metabolic process,BIOLOGICAL_PROCESS,1,0.011613322,1,2,27,7176
[OVER],GO:0030570,pectate lyase activity,MOLECULAR_FUNCTION,1,0.041949911,1,10,27,7168
[OVER],GO:0018958,phenol-containing compound metabolic process,BIOLOGICAL_PROCESS,1,0.023096537,1,5,27,7173
[OVER],GO:0004356,glutamate-ammonia ligase activity,MOLECULAR_FUNCTION,1,0.026895606,1,6,27,7172
