Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0035639,purine ribonucleoside triphosphate binding,MOLECULAR_FUNCTION,2.42E-04,7.94E-07,206,14637,989,103620
[OVER],GO:0030554,adenyl nucleotide binding,MOLECULAR_FUNCTION,0.001917693,1.33E-05,200,14767,995,103490
[OVER],GO:0006629,lipid metabolic process,BIOLOGICAL_PROCESS,2.30E-06,2.52E-09,92,4665,1103,113592
[OVER],GO:0006520,cellular amino acid metabolic process,BIOLOGICAL_PROCESS,0.001675471,1.04E-05,79,4668,1116,113589
[OVER],GO:0005874,microtubule,CELLULAR_COMPONENT,0.001059742,5.94E-06,17,445,1178,117812
[OVER],GO:0071705,nitrogen compound transport,BIOLOGICAL_PROCESS,0.015020973,2.38E-04,79,5152,1116,113105
[OVER],GO:1901135,carbohydrate derivative metabolic process,BIOLOGICAL_PROCESS,0.001392473,8.38E-06,77,4486,1118,113771
[OVER],GO:0032559,adenyl ribonucleotide binding,MOLECULAR_FUNCTION,0.002102698,1.57E-05,198,14634,997,103623
[OVER],GO:0033036,macromolecule localization,BIOLOGICAL_PROCESS,0.02884064,6.47E-04,75,5007,1120,113250
[OVER],GO:0044283,small molecule biosynthetic process,BIOLOGICAL_PROCESS,0.001059742,5.87E-06,71,3988,1124,114269
[OVER],GO:0015031,protein transport,BIOLOGICAL_PROCESS,0.004990865,4.82E-05,69,4112,1126,114145
[OVER],GO:0045184,establishment of protein localization,BIOLOGICAL_PROCESS,0.008445575,1.05E-04,69,4224,1126,114033
[OVER],GO:0016491,oxidoreductase activity,MOLECULAR_FUNCTION,2.30E-06,2.94E-09,194,12572,1001,105685
[OVER],GO:0005524,ATP binding,MOLECULAR_FUNCTION,1.14E-04,3.32E-07,190,13095,1005,105162
[OVER],GO:0008104,protein localization,BIOLOGICAL_PROCESS,0.020594782,3.57E-04,69,4417,1126,113840
[OVER],GO:0044255,cellular lipid metabolic process,BIOLOGICAL_PROCESS,0.001059742,5.99E-06,61,3254,1134,115003
[OVER],GO:0043169,cation binding,MOLECULAR_FUNCTION,0.011655643,1.53E-04,190,14531,1005,103726
[OVER],GO:1901605,alpha-amino acid metabolic process,BIOLOGICAL_PROCESS,0.009619329,1.21E-04,61,3625,1134,114632
[OVER],GO:0046872,metal ion binding,MOLECULAR_FUNCTION,0.013417068,2.01E-04,187,14342,1008,103915
[OVER],GO:0016817,"hydrolase activity, acting on acid anhydrides",MOLECULAR_FUNCTION,0.010028454,1.28E-04,60,3556,1135,114701
[OVER],GO:0051641,cellular localization,BIOLOGICAL_PROCESS,0.033384647,8.09E-04,61,3914,1134,114343
[OVER],GO:0016887,ATPase,MOLECULAR_FUNCTION,0.049871128,0.001418136,59,3849,1136,114408
[OVER],GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",MOLECULAR_FUNCTION,0.005484646,5.90E-05,58,3302,1137,114955
[OVER],GO:0046907,intracellular transport,BIOLOGICAL_PROCESS,0.005020508,5.31E-05,60,3439,1135,114818
[OVER],GO:0016462,pyrophosphatase activity,MOLECULAR_FUNCTION,0.001894864,1.28E-05,54,2831,1141,115426
[OVER],GO:0017111,nucleoside-triphosphatase activity,MOLECULAR_FUNCTION,0.003244833,2.59E-05,51,2691,1144,115566
[OVER],GO:0016829,lyase activity,MOLECULAR_FUNCTION,0.040985916,0.001069814,42,2469,1153,115788
[OVER],GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MOLECULAR_FUNCTION,0.007367915,8.85E-05,41,2105,1154,116152
[OVER],GO:0051649,establishment of localization in cell,BIOLOGICAL_PROCESS,0.005832422,6.59E-05,60,3467,1135,114790
[OVER],GO:0034613,cellular protein localization,BIOLOGICAL_PROCESS,0.01290909,1.88E-04,58,3456,1137,114801
[OVER],GO:0070727,cellular macromolecule localization,BIOLOGICAL_PROCESS,0.01290909,1.88E-04,58,3456,1137,114801
[OVER],GO:0006886,intracellular protein transport,BIOLOGICAL_PROCESS,0.003244833,2.73E-05,57,3134,1138,115123
[OVER],GO:0008610,lipid biosynthetic process,BIOLOGICAL_PROCESS,9.73E-04,4.79E-06,53,2660,1142,115597
[OVER],GO:0015399,primary active transmembrane transporter activity,MOLECULAR_FUNCTION,0.030084937,6.96E-04,21,922,1174,117335
[OVER],GO:0003774,motor activity,MOLECULAR_FUNCTION,6.94E-04,3.29E-06,19,521,1176,117736
[OVER],GO:0016053,organic acid biosynthetic process,BIOLOGICAL_PROCESS,0.036748105,9.21E-04,42,2449,1153,115808
[OVER],GO:0046394,carboxylic acid biosynthetic process,BIOLOGICAL_PROCESS,0.04446535,0.001207354,41,2409,1154,115848
[OVER],GO:0044262,cellular carbohydrate metabolic process,BIOLOGICAL_PROCESS,0.001700089,1.12E-05,39,1779,1156,116478
[OVER],GO:0051082,unfolded protein binding,MOLECULAR_FUNCTION,0.034429144,8.41E-04,19,807,1176,117450
[OVER],GO:0046527,glucosyltransferase activity,MOLECULAR_FUNCTION,5.61E-04,2.25E-06,16,367,1179,117890
[OVER],GO:0016051,carbohydrate biosynthetic process,BIOLOGICAL_PROCESS,0.021043047,3.79E-04,29,1407,1166,116850
[OVER],GO:0009308,amine metabolic process,BIOLOGICAL_PROCESS,0.01290909,1.87E-04,28,1279,1167,116978
[OVER],GO:0008194,UDP-glycosyltransferase activity,MOLECULAR_FUNCTION,0.039628569,0.00101768,16,632,1179,117625
[OVER],GO:0006720,isoprenoid metabolic process,BIOLOGICAL_PROCESS,8.36E-06,1.45E-08,27,712,1168,117545
[OVER],GO:0008299,isoprenoid biosynthetic process,BIOLOGICAL_PROCESS,8.36E-06,1.33E-08,27,709,1168,117548
[OVER],GO:0071949,FAD binding,MOLECULAR_FUNCTION,0.005020508,5.29E-05,15,428,1180,117829
[OVER],GO:0044106,cellular amine metabolic process,BIOLOGICAL_PROCESS,0.01544077,2.53E-04,26,1171,1169,117086
[OVER],GO:0035251,UDP-glucosyltransferase activity,MOLECULAR_FUNCTION,1.40E-04,4.34E-07,14,243,1181,118014
[OVER],GO:0006576,cellular biogenic amine metabolic process,BIOLOGICAL_PROCESS,0.01544077,2.53E-04,26,1171,1169,117086
[OVER],GO:0008652,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.025427162,5.52E-04,25,1168,1170,117089
[OVER],GO:1901607,alpha-amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.005832422,6.49E-05,24,947,1171,117310
[OVER],GO:0019899,enzyme binding,MOLECULAR_FUNCTION,0.007277545,8.49E-05,14,396,1181,117861
[OVER],GO:0019318,hexose metabolic process,BIOLOGICAL_PROCESS,0.040985916,0.001075824,24,1158,1171,117099
[OVER],GO:0009072,aromatic amino acid family metabolic process,BIOLOGICAL_PROCESS,0.04446535,0.00120269,24,1168,1171,117089
[OVER],GO:0006694,steroid biosynthetic process,BIOLOGICAL_PROCESS,0.001700089,1.09E-05,23,786,1172,117471
[OVER],GO:0008202,steroid metabolic process,BIOLOGICAL_PROCESS,0.001987762,1.45E-05,23,801,1172,117456
[OVER],GO:0044042,glucan metabolic process,BIOLOGICAL_PROCESS,0.021435455,4.10E-04,23,1012,1172,117245
[OVER],GO:0140299,small molecule sensor activity,MOLECULAR_FUNCTION,0.048286723,0.001355479,11,356,1184,117901
[OVER],GO:0006073,cellular glucan metabolic process,BIOLOGICAL_PROCESS,0.021435455,4.10E-04,23,1012,1172,117245
[OVER],GO:0006568,tryptophan metabolic process,BIOLOGICAL_PROCESS,0.007367915,9.00E-05,22,846,1173,117411
[OVER],GO:0006586,indolalkylamine metabolic process,BIOLOGICAL_PROCESS,0.007367915,9.00E-05,22,846,1173,117411
[OVER],GO:0042430,indole-containing compound metabolic process,BIOLOGICAL_PROCESS,0.012933857,1.91E-04,22,894,1173,117363
[OVER],GO:0005984,disaccharide metabolic process,BIOLOGICAL_PROCESS,0.0221175,4.68E-04,22,957,1173,117300
[OVER],GO:0016114,terpenoid biosynthetic process,BIOLOGICAL_PROCESS,3.41E-04,1.24E-06,20,534,1175,117723
[OVER],GO:0006721,terpenoid metabolic process,BIOLOGICAL_PROCESS,3.73E-04,1.43E-06,20,539,1175,117718
[OVER],GO:0005982,starch metabolic process,BIOLOGICAL_PROCESS,0.031280778,7.42E-04,20,862,1175,117395
[OVER],GO:0005985,sucrose metabolic process,BIOLOGICAL_PROCESS,0.031280778,7.42E-04,20,862,1175,117395
[OVER],GO:0000155,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION,0.048286723,0.001355479,11,356,1184,117901
[OVER],GO:0006090,pyruvate metabolic process,BIOLOGICAL_PROCESS,0.046582003,0.00127366,20,903,1175,117354
[OVER],GO:0006740,NADPH regeneration,BIOLOGICAL_PROCESS,0.012014987,1.62E-04,19,702,1176,117555
[OVER],GO:0006098,pentose-phosphate shunt,BIOLOGICAL_PROCESS,0.012014987,1.62E-04,19,702,1176,117555
[OVER],GO:0051156,glucose 6-phosphate metabolic process,BIOLOGICAL_PROCESS,0.013861161,2.10E-04,19,717,1176,117540
[OVER],GO:0006739,NADP metabolic process,BIOLOGICAL_PROCESS,0.021043047,3.95E-04,19,756,1176,117501
[OVER],GO:0043648,dicarboxylic acid metabolic process,BIOLOGICAL_PROCESS,0.040599101,0.00105087,17,696,1178,117561
[OVER],GO:0006022,aminoglycan metabolic process,BIOLOGICAL_PROCESS,0.015020973,2.36E-04,16,549,1179,117708
[OVER],GO:0017038,protein import,BIOLOGICAL_PROCESS,0.025450121,5.60E-04,16,596,1179,117661
[OVER],GO:0034637,cellular carbohydrate biosynthetic process,BIOLOGICAL_PROCESS,0.015702881,2.60E-04,15,498,1180,117759
[OVER],GO:0042401,cellular biogenic amine biosynthetic process,BIOLOGICAL_PROCESS,0.014303749,2.22E-04,14,436,1181,117821
[OVER],GO:0003777,microtubule motor activity,MOLECULAR_FUNCTION,0.012447796,1.71E-04,10,229,1185,118028
[OVER],GO:0009309,amine biosynthetic process,BIOLOGICAL_PROCESS,0.014303749,2.22E-04,14,436,1181,117821
[OVER],GO:0030203,glycosaminoglycan metabolic process,BIOLOGICAL_PROCESS,0.018568507,3.15E-04,14,452,1181,117805
[OVER],GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",MOLECULAR_FUNCTION,0.042074836,0.001112076,10,294,1185,117963
[OVER],GO:0051274,beta-glucan biosynthetic process,BIOLOGICAL_PROCESS,9.93E-04,5.07E-06,12,221,1183,118036
[OVER],GO:0051273,beta-glucan metabolic process,BIOLOGICAL_PROCESS,0.001985616,1.41E-05,12,246,1183,118011
[OVER],GO:0051020,GTPase binding,MOLECULAR_FUNCTION,6.94E-04,3.29E-06,9,109,1186,118148
[OVER],GO:0009250,glucan biosynthetic process,BIOLOGICAL_PROCESS,0.003244833,2.84E-05,12,265,1183,117992
[OVER],GO:1902223,erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0006571,tyrosine biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0046219,indolalkylamine biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0000162,tryptophan biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0009095,"aromatic amino acid family biosynthetic process, prephenate pathway",BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0009094,L-phenylalanine biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0031267,small GTPase binding,MOLECULAR_FUNCTION,6.94E-04,3.29E-06,9,109,1186,118148
[OVER],GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MOLECULAR_FUNCTION,0.030084937,6.96E-04,9,227,1186,118030
[OVER],GO:0009073,aromatic amino acid family biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.63E-04,12,362,1183,117895
[OVER],GO:0033692,cellular polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.022089935,4.52E-04,12,361,1183,117896
[OVER],GO:0010646,regulation of cell communication,BIOLOGICAL_PROCESS,0.029976542,6.83E-04,12,379,1183,117878
[OVER],GO:0023051,regulation of signaling,BIOLOGICAL_PROCESS,0.029976542,6.83E-04,12,379,1183,117878
[OVER],GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,BIOLOGICAL_PROCESS,0.036748105,9.24E-04,12,393,1183,117864
[OVER],GO:0006558,L-phenylalanine metabolic process,BIOLOGICAL_PROCESS,0.036748105,9.24E-04,12,393,1183,117864
[OVER],GO:0000271,polysaccharide biosynthetic process,BIOLOGICAL_PROCESS,0.046622342,0.001283262,12,409,1183,117848
[OVER],GO:0042393,histone binding,MOLECULAR_FUNCTION,0.021043047,3.93E-04,7,125,1188,118132
[OVER],GO:0016832,aldehyde-lyase activity,MOLECULAR_FUNCTION,0.022089935,4.30E-04,7,127,1188,118130
[OVER],GO:0042435,indole-containing compound biosynthetic process,BIOLOGICAL_PROCESS,0.047246626,0.001309057,12,410,1183,117847
[OVER],GO:0007018,microtubule-based movement,BIOLOGICAL_PROCESS,0.011415798,1.48E-04,11,270,1184,117987
[OVER],GO:0016759,cellulose synthase activity,MOLECULAR_FUNCTION,0.031280778,7.47E-04,7,140,1188,118117
[OVER],GO:0016760,cellulose synthase (UDP-forming) activity,MOLECULAR_FUNCTION,0.031280778,7.47E-04,7,140,1188,118117
[OVER],GO:0009986,cell surface,CELLULAR_COMPONENT,0.033119679,7.97E-04,6,102,1189,118155
[OVER],GO:0006023,aminoglycan biosynthetic process,BIOLOGICAL_PROCESS,0.025450121,5.61E-04,11,318,1184,117939
[OVER],GO:0004506,squalene monooxygenase activity,MOLECULAR_FUNCTION,0.003699347,3.44E-05,6,55,1189,118202
[OVER],GO:0016117,carotenoid biosynthetic process,BIOLOGICAL_PROCESS,0.021043047,3.89E-04,10,255,1185,118002
[OVER],GO:0016108,tetraterpenoid metabolic process,BIOLOGICAL_PROCESS,0.021043047,3.89E-04,10,255,1185,118002
[OVER],GO:0016109,tetraterpenoid biosynthetic process,BIOLOGICAL_PROCESS,0.021043047,3.89E-04,10,255,1185,118002
[OVER],GO:2001070,starch binding,MOLECULAR_FUNCTION,0.007096623,8.15E-05,6,65,1189,118192
[OVER],GO:0016116,carotenoid metabolic process,BIOLOGICAL_PROCESS,0.021043047,3.89E-04,10,255,1185,118002
[OVER],GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",MOLECULAR_FUNCTION,0.022089935,4.51E-04,6,91,1189,118166
[OVER],GO:0006024,glycosaminoglycan biosynthetic process,BIOLOGICAL_PROCESS,0.048881548,0.001381086,10,303,1185,117954
[OVER],GO:0009084,glutamine family amino acid biosynthetic process,BIOLOGICAL_PROCESS,0.012828514,1.80E-04,9,187,1186,118070
[OVER],GO:0004107,chorismate synthase activity,MOLECULAR_FUNCTION,0.001145392,6.68E-06,5,22,1190,118235
[OVER],GO:0030244,cellulose biosynthetic process,BIOLOGICAL_PROCESS,0.021043047,3.88E-04,8,165,1187,118092
[OVER],GO:0005201,extracellular matrix structural constituent,MOLECULAR_FUNCTION,0.023223367,5.00E-04,5,60,1190,118197
[OVER],GO:0015930,glutamate synthase activity,MOLECULAR_FUNCTION,0.023223367,5.00E-04,5,60,1190,118197
[OVER],GO:0030243,cellulose metabolic process,BIOLOGICAL_PROCESS,0.037065734,9.39E-04,8,190,1187,118067
[OVER],GO:0071805,potassium ion transmembrane transport,BIOLOGICAL_PROCESS,0.015182768,2.44E-04,7,115,1188,118142
[OVER],GO:0006011,UDP-glucose metabolic process,BIOLOGICAL_PROCESS,0.039628569,0.001018525,7,148,1188,118109
[OVER],GO:0006626,protein targeting to mitochondrion,BIOLOGICAL_PROCESS,0.04446535,0.001207681,6,111,1189,118146
[OVER],GO:0006537,glutamate biosynthetic process,BIOLOGICAL_PROCESS,0.025835144,5.75E-04,5,62,1190,118195
[OVER],GO:0009233,menaquinone metabolic process,BIOLOGICAL_PROCESS,0.005020508,5.21E-05,4,17,1191,118240
[OVER],GO:0004332,fructose-bisphosphate aldolase activity,MOLECULAR_FUNCTION,0.036748105,9.05E-04,5,69,1190,118188
[OVER],GO:0045156,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",MOLECULAR_FUNCTION,0.043121043,0.001147589,5,73,1190,118184
[OVER],GO:0009234,menaquinone biosynthetic process,BIOLOGICAL_PROCESS,0.005020508,5.21E-05,4,17,1191,118240
[OVER],GO:0008987,quinolinate synthetase A activity,MOLECULAR_FUNCTION,0.015802446,2.65E-04,3,10,1192,118247
