Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0034645,cellular macromolecule biosynthetic process,BIOLOGICAL_PROCESS,8.17E-28,4.23E-30,317,2950,1666,34088
[OVER],GO:0097159,organic cyclic compound binding,MOLECULAR_FUNCTION,1.01E-27,5.34E-30,607,7254,1376,29784
[OVER],GO:1901363,heterocyclic compound binding,MOLECULAR_FUNCTION,1.17E-27,6.34E-30,606,7243,1377,29795
[OVER],GO:0003824,catalytic activity,MOLECULAR_FUNCTION,7.24E-27,4.01E-29,714,9049,1269,27989
[OVER],GO:0034641,cellular nitrogen compound metabolic process,BIOLOGICAL_PROCESS,1.48E-25,8.36E-28,409,4357,1574,32681
[OVER],GO:0032991,protein-containing complex,CELLULAR_COMPONENT,7.33E-25,4.23E-27,265,2380,1718,34658
[OVER],GO:0003723,RNA binding,MOLECULAR_FUNCTION,7.31E-24,4.31E-26,152,1029,1831,36009
[OVER],GO:0043167,ion binding,MOLECULAR_FUNCTION,3.86E-21,2.32E-23,485,5775,1498,31263
[OVER],GO:0043227,membrane-bounded organelle,CELLULAR_COMPONENT,8.46E-18,5.19E-20,596,7810,1387,29228
[OVER],GO:0043231,intracellular membrane-bounded organelle,CELLULAR_COMPONENT,1.36E-17,8.49E-20,594,7795,1389,29243
[OVER],GO:0042254,ribosome biogenesis,BIOLOGICAL_PROCESS,4.23E-17,2.70E-19,62,266,1921,36772
[OVER],GO:0050896,response to stimulus,BIOLOGICAL_PROCESS,1.01E-16,6.54E-19,275,2899,1708,34139
[OVER],GO:0042273,ribosomal large subunit biogenesis,BIOLOGICAL_PROCESS,3.47E-16,2.30E-18,33,68,1950,36970
[OVER],GO:0022613,ribonucleoprotein complex biogenesis,BIOLOGICAL_PROCESS,4.38E-15,2.95E-17,68,353,1915,36685
[OVER],GO:0016491,oxidoreductase activity,MOLECULAR_FUNCTION,1.02E-14,7.00E-17,192,1845,1791,35193
[OVER],GO:0042255,ribosome assembly,BIOLOGICAL_PROCESS,7.89E-14,5.51E-16,26,46,1957,36992
[OVER],GO:0046872,metal ion binding,MOLECULAR_FUNCTION,9.17E-13,6.51E-15,256,2856,1727,34182
[OVER],GO:0043169,cation binding,MOLECULAR_FUNCTION,1.22E-12,8.84E-15,257,2879,1726,34159
[OVER],GO:0036094,small molecule binding,MOLECULAR_FUNCTION,8.88E-12,6.52E-14,286,3370,1697,33668
[OVER],GO:0070925,organelle assembly,BIOLOGICAL_PROCESS,1.28E-11,9.57E-14,33,107,1950,36931
[OVER],GO:0002181,cytoplasmic translation,BIOLOGICAL_PROCESS,1.57E-11,1.19E-13,28,74,1955,36964
[OVER],GO:0042274,ribosomal small subunit biogenesis,BIOLOGICAL_PROCESS,2.28E-11,1.75E-13,25,57,1958,36981
[OVER],GO:0031224,intrinsic component of membrane,CELLULAR_COMPONENT,2.43E-11,1.90E-13,451,6014,1532,31024
[OVER],GO:0016021,integral component of membrane,CELLULAR_COMPONENT,2.46E-11,1.96E-13,444,5901,1539,31137
[OVER],GO:0016020,membrane,CELLULAR_COMPONENT,3.34E-11,2.70E-13,535,7419,1448,29619
[OVER],GO:0003676,nucleic acid binding,MOLECULAR_FUNCTION,3.06E-10,2.51E-12,292,3579,1691,33459
[OVER],GO:0006950,response to stress,BIOLOGICAL_PROCESS,4.27E-10,3.55E-12,162,1666,1821,35372
[OVER],GO:0044085,cellular component biogenesis,BIOLOGICAL_PROCESS,6.40E-10,5.39E-12,111,989,1872,36049
[OVER],GO:0009628,response to abiotic stimulus,BIOLOGICAL_PROCESS,1.63E-09,1.39E-11,73,538,1910,36500
[OVER],GO:0006414,translational elongation,BIOLOGICAL_PROCESS,1.92E-09,1.66E-11,19,37,1964,37001
[OVER],GO:0065007,biological regulation,BIOLOGICAL_PROCESS,2.79E-09,2.45E-11,332,4289,1651,32749
[OVER],GO:0006629,lipid metabolic process,BIOLOGICAL_PROCESS,4.81E-09,4.29E-11,98,859,1885,36179
[OVER],GO:0043168,anion binding,MOLECULAR_FUNCTION,8.50E-09,7.67E-11,265,3279,1718,33759
[OVER],GO:0019843,rRNA binding,MOLECULAR_FUNCTION,1.15E-08,1.05E-10,26,89,1957,36949
[OVER],GO:0050789,regulation of biological process,BIOLOGICAL_PROCESS,1.18E-08,1.11E-10,291,3698,1692,33340
[OVER],GO:1901265,nucleoside phosphate binding,MOLECULAR_FUNCTION,1.18E-08,1.12E-10,248,3030,1735,34008
[OVER],GO:0000166,nucleotide binding,MOLECULAR_FUNCTION,1.18E-08,1.12E-10,248,3030,1735,34008
[OVER],GO:0022618,ribonucleoprotein complex assembly,BIOLOGICAL_PROCESS,2.35E-08,2.26E-10,31,133,1952,36905
[OVER],GO:0071826,ribonucleoprotein complex subunit organization,BIOLOGICAL_PROCESS,4.33E-08,4.22E-10,31,137,1952,36901
[OVER],GO:0006952,defense response,BIOLOGICAL_PROCESS,5.01E-08,4.95E-10,88,774,1895,36264
[OVER],GO:0000028,ribosomal small subunit assembly,BIOLOGICAL_PROCESS,2.03E-07,2.03E-09,13,19,1970,37019
[OVER],GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MOLECULAR_FUNCTION,2.61E-07,2.64E-09,68,552,1915,36486
[OVER],GO:0044248,cellular catabolic process,BIOLOGICAL_PROCESS,3.59E-07,3.68E-09,104,1023,1879,36015
[OVER],GO:0008202,steroid metabolic process,BIOLOGICAL_PROCESS,4.22E-07,4.36E-09,24,93,1959,36945
[OVER],GO:0016740,transferase activity,MOLECULAR_FUNCTION,4.89E-07,5.12E-09,285,3754,1698,33284
[OVER],GO:0071840,cellular component organization or biogenesis,BIOLOGICAL_PROCESS,2.52E-06,2.67E-08,183,2222,1800,34816
[OVER],GO:0050794,regulation of cellular process,BIOLOGICAL_PROCESS,2.68E-06,2.87E-08,261,3443,1722,33595
[OVER],GO:0032559,adenyl ribonucleotide binding,MOLECULAR_FUNCTION,2.89E-06,3.16E-08,199,2473,1784,34565
[OVER],GO:0044281,small molecule metabolic process,BIOLOGICAL_PROCESS,2.89E-06,3.15E-08,120,1296,1863,35742
[OVER],GO:0006364,rRNA processing,BIOLOGICAL_PROCESS,3.68E-06,4.07E-08,34,201,1949,36837
[OVER],GO:0030554,adenyl nucleotide binding,MOLECULAR_FUNCTION,4.04E-06,4.52E-08,199,2486,1784,34552
[OVER],GO:0009056,catabolic process,BIOLOGICAL_PROCESS,4.09E-06,4.63E-08,120,1306,1863,35732
[OVER],GO:0000470,maturation of LSU-rRNA,BIOLOGICAL_PROCESS,5.97E-06,6.90E-08,14,34,1969,37004
[OVER],GO:0016072,rRNA metabolic process,BIOLOGICAL_PROCESS,5.97E-06,6.88E-08,34,206,1949,36832
[OVER],GO:0009536,plastid,CELLULAR_COMPONENT,8.32E-06,9.71E-08,115,1254,1868,35784
[OVER],GO:0097367,carbohydrate derivative binding,MOLECULAR_FUNCTION,9.15E-06,1.08E-07,217,2800,1766,34238
[OVER],GO:0006694,steroid biosynthetic process,BIOLOGICAL_PROCESS,1.26E-05,1.50E-07,18,65,1965,36973
[OVER],GO:0004497,monooxygenase activity,MOLECULAR_FUNCTION,1.28E-05,1.54E-07,52,419,1931,36619
[OVER],GO:0016125,sterol metabolic process,BIOLOGICAL_PROCESS,1.49E-05,1.82E-07,20,82,1963,36956
[OVER],GO:0008610,lipid biosynthetic process,BIOLOGICAL_PROCESS,1.59E-05,1.95E-07,54,447,1929,36591
[OVER],GO:0005634,nucleus,CELLULAR_COMPONENT,1.64E-05,2.03E-07,303,4213,1680,32825
[OVER],GO:0106311,protein threonine kinase activity,MOLECULAR_FUNCTION,1.70E-05,2.15E-07,24,118,1959,36920
[OVER],GO:0106310,protein serine kinase activity,MOLECULAR_FUNCTION,1.70E-05,2.15E-07,24,118,1959,36920
[OVER],GO:1901565,organonitrogen compound catabolic process,BIOLOGICAL_PROCESS,1.97E-05,2.52E-07,67,616,1916,36422
[OVER],GO:0051716,cellular response to stimulus,BIOLOGICAL_PROCESS,1.97E-05,2.54E-07,131,1514,1852,35524
[OVER],GO:0007154,cell communication,BIOLOGICAL_PROCESS,2.10E-05,2.73E-07,95,997,1888,36041
[OVER],GO:0006082,organic acid metabolic process,BIOLOGICAL_PROCESS,2.30E-05,3.02E-07,79,779,1904,36259
[OVER],GO:0043436,oxoacid metabolic process,BIOLOGICAL_PROCESS,2.42E-05,3.23E-07,76,740,1907,36298
[OVER],GO:0046914,transition metal ion binding,MOLECULAR_FUNCTION,2.42E-05,3.20E-07,116,1301,1867,35737
[OVER],GO:0043531,ADP binding,MOLECULAR_FUNCTION,2.58E-05,3.47E-07,50,407,1933,36631
[OVER],GO:0000027,ribosomal large subunit assembly,BIOLOGICAL_PROCESS,2.86E-05,3.89E-07,11,22,1972,37016
[OVER],GO:0032555,purine ribonucleotide binding,MOLECULAR_FUNCTION,3.21E-05,4.40E-07,209,2731,1774,34307
[OVER],GO:0017076,purine nucleotide binding,MOLECULAR_FUNCTION,4.34E-05,6.00E-07,209,2744,1774,34294
[OVER],GO:0003746,translation elongation factor activity,MOLECULAR_FUNCTION,4.54E-05,6.34E-07,10,18,1973,37020
[OVER],GO:0043933,protein-containing complex subunit organization,BIOLOGICAL_PROCESS,4.91E-05,6.92E-07,60,544,1923,36494
[OVER],GO:0032553,ribonucleotide binding,MOLECULAR_FUNCTION,5.49E-05,7.80E-07,210,2771,1773,34267
[OVER],GO:1901575,organic substance catabolic process,BIOLOGICAL_PROCESS,5.63E-05,8.07E-07,104,1153,1879,35885
[OVER],GO:0070180,large ribosomal subunit rRNA binding,MOLECULAR_FUNCTION,8.37E-05,1.21E-06,8,10,1975,37028
[OVER],GO:0009607,response to biotic stimulus,BIOLOGICAL_PROCESS,8.37E-05,1.22E-06,35,248,1948,36790
[OVER],GO:0005506,iron ion binding,MOLECULAR_FUNCTION,8.95E-05,1.31E-06,57,517,1926,36521
[OVER],GO:0019752,carboxylic acid metabolic process,BIOLOGICAL_PROCESS,9.50E-05,1.41E-06,73,731,1910,36307
[OVER],GO:0016126,sterol biosynthetic process,BIOLOGICAL_PROCESS,9.58E-05,1.43E-06,13,39,1970,36999
[OVER],GO:1901360,organic cyclic compound metabolic process,BIOLOGICAL_PROCESS,1.04E-04,1.56E-06,289,4087,1694,32951
[OVER],GO:0009507,chloroplast,CELLULAR_COMPONENT,1.04E-04,1.58E-06,106,1201,1877,35837
[OVER],GO:1901617,organic hydroxy compound biosynthetic process,BIOLOGICAL_PROCESS,1.46E-04,2.23E-06,24,137,1959,36901
[OVER],GO:0048511,rhythmic process,BIOLOGICAL_PROCESS,1.65E-04,2.54E-06,11,28,1972,37010
[OVER],GO:0007165,signal transduction,BIOLOGICAL_PROCESS,1.67E-04,2.60E-06,80,842,1903,36196
[OVER],GO:0031090,organelle membrane,CELLULAR_COMPONENT,1.87E-04,2.92E-06,116,1367,1867,35671
[OVER],GO:0030490,maturation of SSU-rRNA,BIOLOGICAL_PROCESS,2.23E-04,3.52E-06,13,43,1970,36995
[OVER],GO:0009416,response to light stimulus,BIOLOGICAL_PROCESS,2.39E-04,3.79E-06,32,228,1951,36810
[OVER],GO:0023052,signaling,BIOLOGICAL_PROCESS,2.53E-04,4.04E-06,80,853,1903,36185
[OVER],GO:1901615,organic hydroxy compound metabolic process,BIOLOGICAL_PROCESS,2.66E-04,4.29E-06,35,264,1948,36774
[OVER],GO:0022607,cellular component assembly,BIOLOGICAL_PROCESS,3.08E-04,5.00E-06,65,650,1918,36388
[OVER],GO:0071949,FAD binding,MOLECULAR_FUNCTION,4.95E-04,8.11E-06,14,55,1969,36983
[OVER],GO:0005789,endoplasmic reticulum membrane,CELLULAR_COMPONENT,6.17E-04,1.02E-05,37,300,1946,36738
[OVER],GO:0009314,response to radiation,BIOLOGICAL_PROCESS,6.34E-04,1.05E-05,32,241,1951,36797
[OVER],GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,CELLULAR_COMPONENT,6.50E-04,1.09E-05,37,301,1946,36737
[OVER],GO:0098827,endoplasmic reticulum subcompartment,CELLULAR_COMPONENT,6.89E-04,1.16E-05,37,302,1946,36736
[OVER],GO:0006464,cellular protein modification process,BIOLOGICAL_PROCESS,6.99E-04,1.19E-05,198,2702,1785,34336
[OVER],GO:0036211,protein modification process,BIOLOGICAL_PROCESS,6.99E-04,1.19E-05,198,2702,1785,34336
[OVER],GO:1902222,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,BIOLOGICAL_PROCESS,6.99E-04,1.21E-05,6,6,1977,37032
[OVER],GO:0006559,L-phenylalanine catabolic process,BIOLOGICAL_PROCESS,6.99E-04,1.21E-05,6,6,1977,37032
[OVER],GO:0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating",MOLECULAR_FUNCTION,8.23E-04,1.46E-05,11,35,1972,37003
[OVER],GO:0003953,NAD+ nucleosidase activity,MOLECULAR_FUNCTION,8.23E-04,1.46E-05,11,35,1972,37003
[OVER],GO:0050135,NAD(P)+ nucleosidase activity,MOLECULAR_FUNCTION,8.23E-04,1.46E-05,11,35,1972,37003
[OVER],GO:0032787,monocarboxylic acid metabolic process,BIOLOGICAL_PROCESS,8.29E-04,1.48E-05,42,368,1941,36670
[OVER],GO:0006796,phosphate-containing compound metabolic process,BIOLOGICAL_PROCESS,9.18E-04,1.65E-05,166,2204,1817,34834
[OVER],GO:0065003,protein-containing complex assembly,BIOLOGICAL_PROCESS,9.27E-04,1.68E-05,50,474,1933,36564
[OVER],GO:0009074,aromatic amino acid family catabolic process,BIOLOGICAL_PROCESS,9.27E-04,1.68E-05,7,11,1976,37027
[OVER],GO:0019222,regulation of metabolic process,BIOLOGICAL_PROCESS,0.001165448,2.13E-05,192,2633,1791,34405
[OVER],GO:0006793,phosphorus metabolic process,BIOLOGICAL_PROCESS,0.001226049,2.26E-05,167,2234,1816,34804
[OVER],GO:0005783,endoplasmic reticulum,CELLULAR_COMPONENT,0.001324226,2.47E-05,58,590,1925,36448
[OVER],GO:0016301,kinase activity,MOLECULAR_FUNCTION,0.001324226,2.47E-05,111,1363,1872,35675
[OVER],GO:0140096,"catalytic activity, acting on a protein",MOLECULAR_FUNCTION,0.00155764,2.92E-05,194,2681,1789,34357
[OVER],GO:0005854,nascent polypeptide-associated complex,CELLULAR_COMPONENT,0.001688412,3.19E-05,4,1,1979,37037
[OVER],GO:0000254,C-4 methylsterol oxidase activity,MOLECULAR_FUNCTION,0.00189219,3.60E-05,6,8,1977,37030
[OVER],GO:0044265,cellular macromolecule catabolic process,BIOLOGICAL_PROCESS,0.00189219,3.62E-05,57,585,1926,36453
[OVER],GO:0044255,cellular lipid metabolic process,BIOLOGICAL_PROCESS,0.001922609,3.70E-05,55,558,1928,36480
[OVER],GO:0009266,response to temperature stimulus,BIOLOGICAL_PROCESS,0.001988024,3.85E-05,24,166,1959,36872
[OVER],GO:0030163,protein catabolic process,BIOLOGICAL_PROCESS,0.002066152,4.03E-05,48,465,1935,36573
[OVER],GO:1901362,organic cyclic compound biosynthetic process,BIOLOGICAL_PROCESS,0.002340632,4.59E-05,183,2525,1800,34513
[OVER],GO:0007623,circadian rhythm,BIOLOGICAL_PROCESS,0.00238378,4.71E-05,9,26,1974,37012
[OVER],GO:0044877,protein-containing complex binding,MOLECULAR_FUNCTION,0.00250234,4.97E-05,24,169,1959,36869
[OVER],GO:0016310,phosphorylation,BIOLOGICAL_PROCESS,0.002672316,5.34E-05,118,1499,1865,35539
[OVER],GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",MOLECULAR_FUNCTION,0.002887168,5.80E-05,12,50,1971,36988
[OVER],GO:0046148,pigment biosynthetic process,BIOLOGICAL_PROCESS,0.003073921,6.22E-05,14,68,1969,36970
[OVER],GO:0005576,extracellular region,CELLULAR_COMPONENT,0.003411912,6.94E-05,66,728,1917,36310
[OVER],GO:0006811,ion transport,BIOLOGICAL_PROCESS,0.003431831,7.02E-05,72,815,1911,36223
[OVER],GO:0018298,protein-chromophore linkage,BIOLOGICAL_PROCESS,0.003469108,7.18E-05,13,60,1970,36978
[OVER],GO:0043021,ribonucleoprotein complex binding,MOLECULAR_FUNCTION,0.003469108,7.18E-05,13,60,1970,36978
[OVER],GO:0034622,cellular protein-containing complex assembly,BIOLOGICAL_PROCESS,0.00360261,7.50E-05,43,411,1940,36627
[OVER],GO:0020037,heme binding,MOLECULAR_FUNCTION,0.003677527,7.70E-05,57,603,1926,36435
[OVER],GO:0010035,response to inorganic substance,BIOLOGICAL_PROCESS,0.003852149,8.12E-05,27,210,1956,36828
[OVER],GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",MOLECULAR_FUNCTION,0.003852149,8.16E-05,14,70,1969,36968
[OVER],GO:0009057,macromolecule catabolic process,BIOLOGICAL_PROCESS,0.003998246,8.52E-05,67,748,1916,36290
[OVER],GO:0019842,vitamin binding,MOLECULAR_FUNCTION,0.004215293,9.03E-05,33,285,1950,36753
[OVER],GO:0043412,macromolecule modification,BIOLOGICAL_PROCESS,0.004215632,9.12E-05,207,2954,1776,34084
[OVER],GO:1902626,assembly of large subunit precursor of preribosome,BIOLOGICAL_PROCESS,0.004215632,9.18E-05,4,2,1979,37036
[OVER],GO:0000153,cytoplasmic ubiquitin ligase complex,CELLULAR_COMPONENT,0.004215632,9.18E-05,4,2,1979,37036
[OVER],GO:0009637,response to blue light,BIOLOGICAL_PROCESS,0.004286667,9.39E-05,8,22,1975,37016
[OVER],GO:0016043,cellular component organization,BIOLOGICAL_PROCESS,0.004639081,1.03E-04,146,1968,1837,35070
[OVER],GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BIOLOGICAL_PROCESS,0.004639081,1.03E-04,7,16,1976,37022
[OVER],GO:0120254,olefinic compound metabolic process,BIOLOGICAL_PROCESS,0.004639081,1.03E-04,7,16,1976,37022
[OVER],GO:0042221,response to chemical,BIOLOGICAL_PROCESS,0.005375036,1.22E-04,90,1100,1893,35938
[OVER],GO:0050660,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION,0.005375036,1.21E-04,19,124,1964,36914
[OVER],GO:0046906,tetrapyrrole binding,MOLECULAR_FUNCTION,0.005375036,1.21E-04,65,729,1918,36309
[OVER],GO:0042440,pigment metabolic process,BIOLOGICAL_PROCESS,0.005501424,1.25E-04,15,83,1968,36955
[OVER],GO:0031969,chloroplast membrane,CELLULAR_COMPONENT,0.005501424,1.26E-04,16,93,1967,36945
[OVER],GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,BIOLOGICAL_PROCESS,0.005633078,1.30E-04,6,11,1977,37027
[OVER],GO:0006558,L-phenylalanine metabolic process,BIOLOGICAL_PROCESS,0.005633078,1.30E-04,6,11,1977,37027
[OVER],GO:0030891,VCB complex,CELLULAR_COMPONENT,0.005642096,1.31E-04,3,0,1980,37038
[OVER],GO:0043177,organic acid binding,MOLECULAR_FUNCTION,0.005684351,1.33E-04,26,205,1957,36833
[OVER],GO:0072330,monocarboxylic acid biosynthetic process,BIOLOGICAL_PROCESS,0.005986212,1.40E-04,22,159,1961,36879
[OVER],GO:0060255,regulation of macromolecule metabolic process,BIOLOGICAL_PROCESS,0.006010185,1.42E-04,182,2567,1801,34471
[OVER],GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BIOLOGICAL_PROCESS,0.006077421,1.45E-04,9,31,1974,37007
[OVER],GO:0016772,"transferase activity, transferring phosphorus-containing groups",MOLECULAR_FUNCTION,0.006077421,1.44E-04,118,1539,1865,35499
[OVER],GO:0004672,protein kinase activity,MOLECULAR_FUNCTION,0.006202165,1.49E-04,94,1168,1889,35870
[OVER],GO:0031323,regulation of cellular metabolic process,BIOLOGICAL_PROCESS,0.006374043,1.53E-04,176,2473,1807,34565
[OVER],GO:0051239,regulation of multicellular organismal process,BIOLOGICAL_PROCESS,0.006538081,1.58E-04,15,85,1968,36953
[OVER],GO:0051603,proteolysis involved in cellular protein catabolic process,BIOLOGICAL_PROCESS,0.00722957,1.76E-04,45,456,1938,36582
[OVER],GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",MOLECULAR_FUNCTION,0.007718265,1.89E-04,13,67,1970,36971
[OVER],GO:0006725,cellular aromatic compound metabolic process,BIOLOGICAL_PROCESS,0.007722593,1.90E-04,269,4038,1714,33000
[OVER],GO:0044257,cellular protein catabolic process,BIOLOGICAL_PROCESS,0.007785991,1.92E-04,45,458,1938,36580
[OVER],GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",MOLECULAR_FUNCTION,0.007840686,1.94E-04,8,25,1975,37013
[OVER],GO:0016829,lyase activity,MOLECULAR_FUNCTION,0.008207975,2.04E-04,39,378,1944,36660
[OVER],GO:0004674,protein serine/threonine kinase activity,MOLECULAR_FUNCTION,0.008234619,2.06E-04,63,715,1920,36323
[OVER],GO:0016773,"phosphotransferase activity, alcohol group as acceptor",MOLECULAR_FUNCTION,0.008379287,2.11E-04,101,1289,1882,35749
[OVER],GO:0010468,regulation of gene expression,BIOLOGICAL_PROCESS,0.008428957,2.13E-04,155,2148,1828,34890
[OVER],GO:0031975,envelope,CELLULAR_COMPONENT,0.009082986,2.32E-04,64,733,1919,36305
[OVER],GO:0031967,organelle envelope,CELLULAR_COMPONENT,0.009082986,2.32E-04,64,733,1919,36305
[OVER],GO:0009620,response to fungus,BIOLOGICAL_PROCESS,0.009477249,2.43E-04,13,69,1970,36969
[OVER],GO:1901700,response to oxygen-containing compound,BIOLOGICAL_PROCESS,0.01251346,3.22E-04,45,470,1938,36568
[OVER],GO:0005524,ATP binding,MOLECULAR_FUNCTION,0.013083853,3.39E-04,148,2058,1835,34980
[OVER],GO:0031326,regulation of cellular biosynthetic process,BIOLOGICAL_PROCESS,0.013341641,3.47E-04,147,2043,1836,34995
[OVER],GO:1905037,autophagosome organization,BIOLOGICAL_PROCESS,0.013621556,3.57E-04,6,14,1977,37024
[OVER],GO:0000045,autophagosome assembly,BIOLOGICAL_PROCESS,0.013621556,3.57E-04,6,14,1977,37024
[OVER],GO:0010218,response to far red light,BIOLOGICAL_PROCESS,0.014904127,3.95E-04,4,4,1979,37034
