Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0044877	protein-containing complex binding	MOLECULAR_FUNCTION	0.03636122882039361	3.8947519136057666E-4	23	170	1299	22624
[OVER]	GO:0071840	cellular component organization or biogenesis	BIOLOGICAL_PROCESS	0.03705899662216959	4.0140927861298146E-4	169	2236	1153	20558
[OVER]	GO:0006952	defense response	BIOLOGICAL_PROCESS	0.0379809740109563	4.15966859429176E-4	71	791	1251	22003
[OVER]	GO:0009607	response to biotic stimulus	BIOLOGICAL_PROCESS	0.03964375348162088	4.389487688421135E-4	30	253	1292	22541
[OVER]	GO:0046148	pigment biosynthetic process	BIOLOGICAL_PROCESS	0.04432507487799001	4.961164958061224E-4	13	69	1309	22725
[OVER]	GO:0010218	response to far red light	BIOLOGICAL_PROCESS	0.04531641055187425	5.266061096218564E-4	4	4	1318	22790
[OVER]	GO:0009314	response to radiation	BIOLOGICAL_PROCESS	0.04531641055187425	5.23990351325477E-4	29	244	1293	22550
[OVER]	GO:1905037	autophagosome organization	BIOLOGICAL_PROCESS	0.04531641055187425	5.344816745798142E-4	6	14	1316	22780
[OVER]	GO:0034719	SMN-Sm protein complex	CELLULAR_COMPONENT	0.04531641055187425	5.266061096218564E-4	4	4	1318	22790
[OVER]	GO:0000045	autophagosome assembly	BIOLOGICAL_PROCESS	0.04531641055187425	5.344816745798142E-4	6	14	1316	22780
