Tags,GO ID,GO Name,GO Category,FDR,P-Value,Nr Test,Nr Reference,Non Annot Test,Non Annot Reference
[OVER],GO:0043232,intracellular non-membrane-bounded organelle,CELLULAR_COMPONENT,3.59E-31,4.93E-34,176,759,1543,21831
[OVER],GO:0019538,protein metabolic process,BIOLOGICAL_PROCESS,6.78E-12,2.23E-14,372,3284,1347,19306
[OVER],GO:0044267,cellular protein metabolic process,BIOLOGICAL_PROCESS,1.40E-14,3.07E-17,335,2731,1384,19859
[OVER],GO:0010467,gene expression,BIOLOGICAL_PROCESS,1.20E-10,4.46E-13,319,2770,1400,19820
[OVER],GO:0043228,non-membrane-bounded organelle,CELLULAR_COMPONENT,3.76E-31,5.67E-34,176,760,1543,21830
[OVER],GO:0044271,cellular nitrogen compound biosynthetic process,BIOLOGICAL_PROCESS,3.29E-13,8.13E-16,311,2542,1408,20048
[OVER],GO:1990904,ribonucleoprotein complex,CELLULAR_COMPONENT,1.44E-53,5.93E-57,162,398,1557,22192
[OVER],GO:0005840,ribosome,CELLULAR_COMPONENT,1.20E-58,1.64E-62,146,276,1573,22314
[OVER],GO:0009059,macromolecule biosynthetic process,BIOLOGICAL_PROCESS,2.22E-12,6.39E-15,310,2575,1409,20015
[OVER],GO:0034645,cellular macromolecule biosynthetic process,BIOLOGICAL_PROCESS,1.28E-12,3.52E-15,307,2530,1412,20060
[OVER],GO:0050896,response to stimulus,BIOLOGICAL_PROCESS,0.024738083,1.56E-04,224,2297,1495,20293
[OVER],GO:0044391,ribosomal subunit,CELLULAR_COMPONENT,2.45E-12,7.38E-15,27,38,1692,22552
[OVER],GO:1901566,organonitrogen compound biosynthetic process,BIOLOGICAL_PROCESS,3.71E-27,6.11E-30,197,999,1522,21591
[OVER],GO:0043603,cellular amide metabolic process,BIOLOGICAL_PROCESS,1.59E-39,1.97E-42,163,550,1556,22040
[OVER],GO:0015935,small ribosomal subunit,CELLULAR_COMPONENT,3.73E-06,1.69E-08,14,19,1705,22571
[OVER],GO:0015934,large ribosomal subunit,CELLULAR_COMPONENT,2.08E-05,1.03E-07,13,19,1706,22571
[OVER],GO:0016491,oxidoreductase activity,MOLECULAR_FUNCTION,3.63E-04,1.89E-06,204,1906,1515,20684
[OVER],GO:0006518,peptide metabolic process,BIOLOGICAL_PROCESS,9.39E-46,7.73E-49,162,473,1557,22117
[OVER],GO:0043604,amide biosynthetic process,BIOLOGICAL_PROCESS,8.26E-45,9.07E-48,162,484,1557,22106
[OVER],GO:0043043,peptide biosynthetic process,BIOLOGICAL_PROCESS,8.79E-47,6.03E-50,161,456,1558,22134
[OVER],GO:0003746,translation elongation factor activity,MOLECULAR_FUNCTION,0.003042621,1.75E-05,10,19,1709,22571
[OVER],GO:0006412,translation,BIOLOGICAL_PROCESS,6.65E-47,3.65E-50,160,448,1559,22142
[OVER],GO:0043531,ADP binding,MOLECULAR_FUNCTION,0.006499314,3.95E-05,60,439,1659,22151
[OVER],GO:0006950,response to stress,BIOLOGICAL_PROCESS,0.040393099,2.72E-04,134,1278,1585,21312
[OVER],GO:0009628,response to abiotic stimulus,BIOLOGICAL_PROCESS,0.006499314,4.01E-05,57,410,1662,22180
[OVER],GO:0006414,translational elongation,BIOLOGICAL_PROCESS,2.02E-05,9.71E-08,17,37,1702,22553
[OVER],GO:0009637,response to blue light,BIOLOGICAL_PROCESS,0.033973252,2.24E-04,8,17,1711,22573
[OVER],GO:1901072,glucosamine-containing compound catabolic process,BIOLOGICAL_PROCESS,0.047098416,3.55E-04,6,9,1713,22581
[OVER],GO:0071949,FAD binding,MOLECULAR_FUNCTION,0.041793203,2.87E-04,14,55,1705,22535
[OVER],GO:0046348,amino sugar catabolic process,BIOLOGICAL_PROCESS,0.047098416,3.55E-04,6,9,1713,22581
[OVER],GO:0004568,chitinase activity,MOLECULAR_FUNCTION,0.047098416,3.55E-04,6,9,1713,22581
[OVER],GO:0006026,aminoglycan catabolic process,BIOLOGICAL_PROCESS,0.047098416,3.55E-04,6,9,1713,22581
[OVER],GO:0006032,chitin catabolic process,BIOLOGICAL_PROCESS,0.047098416,3.55E-04,6,9,1713,22581
[OVER],GO:0010218,response to far red light,BIOLOGICAL_PROCESS,0.026990166,1.74E-04,5,4,1714,22586
