Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[OVER]	GO:0006793	phosphorus metabolic process	BIOLOGICAL_PROCESS	0.005639634046017809	6.168028486348314E-5	151	10895	1044	107362
[OVER]	GO:0051649	establishment of localization in cell	BIOLOGICAL_PROCESS	0.005832421763601957	6.591508373009867E-5	60	3467	1135	114790
[OVER]	GO:1901607	alpha-amino acid biosynthetic process	BIOLOGICAL_PROCESS	0.005832421763601957	6.488110241418877E-5	24	947	1171	117310
[OVER]	GO:2001070	starch binding	MOLECULAR_FUNCTION	0.007096623461268842	8.149604047756782E-5	6	65	1189	118192
[OVER]	GO:0019899	enzyme binding	MOLECULAR_FUNCTION	0.007277545044662904	8.490027029865583E-5	14	396	1181	117861
[OVER]	GO:0006568	tryptophan metabolic process	BIOLOGICAL_PROCESS	0.007367915216763372	8.998365284782099E-5	22	846	1173	117411
[OVER]	GO:0006586	indolalkylamine metabolic process	BIOLOGICAL_PROCESS	0.007367915216763372	8.998365284782099E-5	22	846	1173	117411
[OVER]	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MOLECULAR_FUNCTION	0.007367915216763372	8.846888198025239E-5	41	2105	1154	116152
[OVER]	GO:0045184	establishment of protein localization	BIOLOGICAL_PROCESS	0.0084455746465007	1.0468448340540422E-4	69	4224	1126	114033
[OVER]	GO:1901605	alpha-amino acid metabolic process	BIOLOGICAL_PROCESS	0.009619328840980726	1.2098681918112834E-4	61	3625	1134	114632
[OVER]	GO:0016817	hydrolase activity, acting on acid anhydrides	MOLECULAR_FUNCTION	0.010028453966556208	1.2796058652186194E-4	60	3556	1135	114701
[OVER]	GO:0007018	microtubule-based movement	BIOLOGICAL_PROCESS	0.011415798277113717	1.477436525109504E-4	11	270	1184	117987
[OVER]	GO:0043169	cation binding	MOLECULAR_FUNCTION	0.011655643025920563	1.529723474054467E-4	190	14531	1005	103726
[OVER]	GO:0006740	NADPH regeneration	BIOLOGICAL_PROCESS	0.012014986513748292	1.620687207468782E-4	19	702	1176	117555
[OVER]	GO:0006098	pentose-phosphate shunt	BIOLOGICAL_PROCESS	0.012014986513748292	1.620687207468782E-4	19	702	1176	117555
[OVER]	GO:0009987	cellular process	BIOLOGICAL_PROCESS	0.012447795504866922	1.724448520542993E-4	732	66311	463	51946
[OVER]	GO:0003777	microtubule motor activity	MOLECULAR_FUNCTION	0.012447795504866922	1.7126369612267887E-4	10	229	1185	118028
[OVER]	GO:0009084	glutamine family amino acid biosynthetic process	BIOLOGICAL_PROCESS	0.01282851427271503	1.800575280712828E-4	9	187	1186	118070
[OVER]	GO:0034613	cellular protein localization	BIOLOGICAL_PROCESS	0.012909089822279039	1.8824775533764546E-4	58	3456	1137	114801
[OVER]	GO:0070727	cellular macromolecule localization	BIOLOGICAL_PROCESS	0.012909089822279039	1.8824775533764546E-4	58	3456	1137	114801
[OVER]	GO:0009308	amine metabolic process	BIOLOGICAL_PROCESS	0.012909089822279039	1.872148939237817E-4	28	1279	1167	116978
[OVER]	GO:0042430	indole-containing compound metabolic process	BIOLOGICAL_PROCESS	0.01293385729618648	1.9096654046502095E-4	22	894	1173	117363
[OVER]	GO:0046872	metal ion binding	MOLECULAR_FUNCTION	0.013417067697253954	2.0054676470558224E-4	187	14342	1008	103915
[OVER]	GO:0051156	glucose 6-phosphate metabolic process	BIOLOGICAL_PROCESS	0.013861161000776662	2.0971133121845843E-4	19	717	1176	117540
[OVER]	GO:0042401	cellular biogenic amine biosynthetic process	BIOLOGICAL_PROCESS	0.014303748979433994	2.2162206767260104E-4	14	436	1181	117821
[OVER]	GO:0009309	amine biosynthetic process	BIOLOGICAL_PROCESS	0.014303748979433994	2.2162206767260104E-4	14	436	1181	117821
[OVER]	GO:0071705	nitrogen compound transport	BIOLOGICAL_PROCESS	0.015020973290060033	2.382108414573866E-4	79	5152	1116	113105
[OVER]	GO:0006022	aminoglycan metabolic process	BIOLOGICAL_PROCESS	0.015020973290060033	2.3566389801505188E-4	16	549	1179	117708
[OVER]	GO:0071805	potassium ion transmembrane transport	BIOLOGICAL_PROCESS	0.015182767584017222	2.4354421206589783E-4	7	115	1188	118142
[OVER]	GO:0044106	cellular amine metabolic process	BIOLOGICAL_PROCESS	0.01544076976841711	2.533119356831097E-4	26	1171	1169	117086
[OVER]	GO:0006576	cellular biogenic amine metabolic process	BIOLOGICAL_PROCESS	0.01544076976841711	2.533119356831097E-4	26	1171	1169	117086
[OVER]	GO:0034637	cellular carbohydrate biosynthetic process	BIOLOGICAL_PROCESS	0.01570288081459715	2.604743263084835E-4	15	498	1180	117759
[OVER]	GO:0008987	quinolinate synthetase A activity	MOLECULAR_FUNCTION	0.015802446138113508	2.6500638802523567E-4	3	10	1192	118247
[OVER]	GO:0030203	glycosaminoglycan metabolic process	BIOLOGICAL_PROCESS	0.018568507471862238	3.147778335550835E-4	14	452	1181	117805
[OVER]	GO:0006796	phosphate-containing compound metabolic process	BIOLOGICAL_PROCESS	0.018755400164822182	3.2136485882123313E-4	144	10694	1051	107563
[OVER]	GO:0008104	protein localization	BIOLOGICAL_PROCESS	0.020594781984015004	3.5663585280375963E-4	69	4417	1126	113840
[OVER]	GO:0016051	carbohydrate biosynthetic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.7868101111708844E-4	29	1407	1166	116850
[OVER]	GO:0030244	cellulose biosynthetic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.880990077547353E-4	8	165	1187	118092
[OVER]	GO:0006739	NADP metabolic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.950845571843812E-4	19	756	1176	117501
[OVER]	GO:0016117	carotenoid biosynthetic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.8913308328938375E-4	10	255	1185	118002
[OVER]	GO:0016108	tetraterpenoid metabolic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.8913308328938375E-4	10	255	1185	118002
[OVER]	GO:0016109	tetraterpenoid biosynthetic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.8913308328938375E-4	10	255	1185	118002
[OVER]	GO:0016116	carotenoid metabolic process	BIOLOGICAL_PROCESS	0.021043047385568107	3.8913308328938375E-4	10	255	1185	118002
[OVER]	GO:0042393	histone binding	MOLECULAR_FUNCTION	0.021043047385568107	3.932266515465014E-4	7	125	1188	118132
[OVER]	GO:0044042	glucan metabolic process	BIOLOGICAL_PROCESS	0.02143545508906257	4.102666395099471E-4	23	1012	1172	117245
[OVER]	GO:0006073	cellular glucan metabolic process	BIOLOGICAL_PROCESS	0.02143545508906257	4.102666395099471E-4	23	1012	1172	117245
[OVER]	GO:0016832	aldehyde-lyase activity	MOLECULAR_FUNCTION	0.022089935452208286	4.3049968899233485E-4	7	127	1188	118130
[OVER]	GO:1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0006571	tyrosine biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0016725	oxidoreductase activity, acting on CH or CH2 groups	MOLECULAR_FUNCTION	0.022089935452208286	4.514352078494589E-4	6	91	1189	118166
[OVER]	GO:0046219	indolalkylamine biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0000162	tryptophan biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0009095	aromatic amino acid family biosynthetic process, prephenate pathway	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0009094	L-phenylalanine biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0009073	aromatic amino acid family biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.6305916460152256E-4	12	362	1183	117895
[OVER]	GO:0033692	cellular polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.022089935452208286	4.522453402706792E-4	12	361	1183	117896
[OVER]	GO:0005984	disaccharide metabolic process	BIOLOGICAL_PROCESS	0.022117500085027917	4.6766861280773573E-4	22	957	1173	117300
[OVER]	GO:0005201	extracellular matrix structural constituent	MOLECULAR_FUNCTION	0.023223367242689287	4.99518289215701E-4	5	60	1190	118197
[OVER]	GO:0015930	glutamate synthase activity	MOLECULAR_FUNCTION	0.023223367242689287	4.99518289215701E-4	5	60	1190	118197
[OVER]	GO:0008652	cellular amino acid biosynthetic process	BIOLOGICAL_PROCESS	0.025427161609121236	5.515552736940261E-4	25	1168	1170	117089
[OVER]	GO:0017038	protein import	BIOLOGICAL_PROCESS	0.025450121365618486	5.600119829340413E-4	16	596	1179	117661
[OVER]	GO:0006023	aminoglycan biosynthetic process	BIOLOGICAL_PROCESS	0.025450121365618486	5.613315138971631E-4	11	318	1184	117939
[OVER]	GO:0006537	glutamate biosynthetic process	BIOLOGICAL_PROCESS	0.025835144190770265	5.745329185698091E-4	5	62	1190	118195
[OVER]	GO:0033036	macromolecule localization	BIOLOGICAL_PROCESS	0.02884063972695805	6.466275403601605E-4	75	5007	1120	113250
[OVER]	GO:0010646	regulation of cell communication	BIOLOGICAL_PROCESS	0.0299765424290333	6.830236608875615E-4	12	379	1183	117878
[OVER]	GO:0023051	regulation of signaling	BIOLOGICAL_PROCESS	0.0299765424290333	6.830236608875615E-4	12	379	1183	117878
[OVER]	GO:0015399	primary active transmembrane transporter activity	MOLECULAR_FUNCTION	0.03008493721027236	6.964613608648542E-4	21	922	1174	117335
[OVER]	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	MOLECULAR_FUNCTION	0.03008493721027236	6.957119091189351E-4	9	227	1186	118030
[OVER]	GO:0005982	starch metabolic process	BIOLOGICAL_PROCESS	0.031280778245420075	7.415378199167826E-4	20	862	1175	117395
[OVER]	GO:0005985	sucrose metabolic process	BIOLOGICAL_PROCESS	0.031280778245420075	7.415378199167826E-4	20	862	1175	117395
[OVER]	GO:0016759	cellulose synthase activity	MOLECULAR_FUNCTION	0.031280778245420075	7.469525975483103E-4	7	140	1188	118117
[OVER]	GO:0016760	cellulose synthase (UDP-forming) activity	MOLECULAR_FUNCTION	0.031280778245420075	7.469525975483103E-4	7	140	1188	118117
[OVER]	GO:0009986	cell surface	CELLULAR_COMPONENT	0.03311967887146598	7.969007675963379E-4	6	102	1189	118155
[OVER]	GO:0051641	cellular localization	BIOLOGICAL_PROCESS	0.03338464684219437	8.093616533014675E-4	61	3914	1134	114343
[OVER]	GO:0051082	unfolded protein binding	MOLECULAR_FUNCTION	0.03442914406274921	8.409597711280339E-4	19	807	1176	117450
[OVER]	GO:0016053	organic acid biosynthetic process	BIOLOGICAL_PROCESS	0.036748104956042395	9.205405537925017E-4	42	2449	1153	115808
[OVER]	GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	BIOLOGICAL_PROCESS	0.036748104956042395	9.243963696561885E-4	12	393	1183	117864
[OVER]	GO:0006558	L-phenylalanine metabolic process	BIOLOGICAL_PROCESS	0.036748104956042395	9.243963696561885E-4	12	393	1183	117864
[OVER]	GO:0004332	fructose-bisphosphate aldolase activity	MOLECULAR_FUNCTION	0.036748104956042395	9.048310108102904E-4	5	69	1190	118188
[OVER]	GO:0030243	cellulose metabolic process	BIOLOGICAL_PROCESS	0.037065733833506885	9.391427274621685E-4	8	190	1187	118067
[OVER]	GO:0008194	UDP-glycosyltransferase activity	MOLECULAR_FUNCTION	0.03962856862100174	0.0010176803366094835	16	632	1179	117625
[OVER]	GO:0006011	UDP-glucose metabolic process	BIOLOGICAL_PROCESS	0.03962856862100174	0.0010185250046593592	7	148	1188	118109
[OVER]	GO:0043648	dicarboxylic acid metabolic process	BIOLOGICAL_PROCESS	0.040599100903832876	0.001050869910379925	17	696	1178	117561
[OVER]	GO:0016829	lyase activity	MOLECULAR_FUNCTION	0.04098591585906509	0.0010698143150671615	42	2469	1153	115788
[OVER]	GO:0019318	hexose metabolic process	BIOLOGICAL_PROCESS	0.04098591585906509	0.00107582425878698	24	1158	1171	117099
[OVER]	GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	MOLECULAR_FUNCTION	0.04207483647012384	0.001112076428758286	10	294	1185	117963
[OVER]	GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	MOLECULAR_FUNCTION	0.043121043363978935	0.0011475888317792427	5	73	1190	118184
[OVER]	GO:0006626	protein targeting to mitochondrion	BIOLOGICAL_PROCESS	0.04446535034447741	0.0012076808606137684	6	111	1189	118146
[OVER]	GO:0046394	carboxylic acid biosynthetic process	BIOLOGICAL_PROCESS	0.04446535034447741	0.001207354130138457	41	2409	1154	115848
[OVER]	GO:0009072	aromatic amino acid family metabolic process	BIOLOGICAL_PROCESS	0.04446535034447741	0.0012026898746959958	24	1168	1171	117089
[OVER]	GO:0006090	pyruvate metabolic process	BIOLOGICAL_PROCESS	0.04658200294823875	0.001273660306641599	20	903	1175	117354
[OVER]	GO:0000271	polysaccharide biosynthetic process	BIOLOGICAL_PROCESS	0.04662234193667696	0.0012832616902001862	12	409	1183	117848
[OVER]	GO:0042435	indole-containing compound biosynthetic process	BIOLOGICAL_PROCESS	0.047246625826186994	0.0013090570772111597	12	410	1183	117847
[OVER]	GO:0140299	small molecule sensor activity	MOLECULAR_FUNCTION	0.04828672274264615	0.0013554785458198154	11	356	1184	117901
[OVER]	GO:0000155	phosphorelay sensor kinase activity	MOLECULAR_FUNCTION	0.04828672274264615	0.0013554785458198154	11	356	1184	117901
[OVER]	GO:0006024	glycosaminoglycan biosynthetic process	BIOLOGICAL_PROCESS	0.048881547677166286	0.0013810863816917198	10	303	1185	117954
[OVER]	GO:0016887	ATPase	MOLECULAR_FUNCTION	0.04987112810551017	0.0014181363442325168	59	3849	1136	114408
